,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
93,0.59,0.4112,0.4866,-0.5303,0.5593,0.4112,0.4866,-0.5303,0.5593
94,0.6,0.412,0.4877,-0.5284,0.5594,0.412,0.4877,-0.5284,0.5594
95,0.61,0.4131,0.4886,-0.5262,0.5599,0.4131,0.4886,-0.5262,0.5599
96,0.62,0.4141,0.4897,-0.524,0.5603,0.4141,0.4897,-0.524,0.5603
97,0.63,0.4149,0.4909,-0.5221,0.5604,0.4149,0.4909,-0.5221,0.5604
98,0.64,0.4155,0.4922,-0.5204,0.5604,0.4155,0.4922,-0.5204,0.5604
99,0.65,0.4164,0.4932,-0.5186,0.5605,0.4164,0.4932,-0.5186,0.5605
100,0.66,0.4174,0.494,-0.5165,0.561,0.4174,0.494,-0.5165,0.561
101,0.67,0.4187,0.495,-0.5142,0.5613,0.4187,0.495,-0.5142,0.5613
102,0.68,0.4197,0.4962,-0.5122,0.5614,0.4197,0.4962,-0.5122,0.5614
103,0.69,0.4206,0.4975,-0.5103,0.5612,0.4206,0.4975,-0.5103,0.5612
104,0.7,0.4216,0.4986,-0.5084,0.5612,0.4216,0.4986,-0.5084,0.5612
105,0.71,0.4226,0.4994,-0.5064,0.5616,0.4226,0.4994,-0.5064,0.5616
106,0.72,0.4236,0.5,-0.5044,0.5621,0.4236,0.5,-0.5044,0.5621
107,0.73,0.4244,0.5007,-0.5027,0.5624,0.4244,0.5007,-0.5027,0.5624
108,0.74,0.4251,0.5015,-0.5011,0.5625,0.4251,0.5015,-0.5011,0.5625
109,0.75,0.426,0.5023,-0.4994,0.5627,0.426,0.5023,-0.4994,0.5627
110,0.76,0.427,0.5029,-0.4976,0.563,0.427,0.5029,-0.4976,0.563
111,0.77,0.4281,0.5034,-0.4957,0.5634,0.4281,0.5034,-0.4957,0.5634
112,0.78,0.4291,0.5041,-0.4938,0.5637,0.4291,0.5041,-0.4938,0.5637
113,0.79,0.4298,0.5049,-0.4923,0.5637,0.4298,0.5049,-0.4923,0.5637
114,0.8,0.4308,0.5056,-0.4906,0.5638,0.4308,0.5056,-0.4906,0.5638
115,0.81,0.4319,0.5061,-0.4889,0.564,0.4319,0.5061,-0.4889,0.564
116,0.82,0.433,0.5066,-0.487,0.5643,0.433,0.5066,-0.487,0.5643
117,0.83,0.4341,0.5072,-0.4852,0.5646,0.4341,0.5072,-0.4852,0.5646
118,0.84,0.4351,0.508,-0.4835,0.5645,0.4351,0.508,-0.4835,0.5645
119,0.85,0.436,0.5086,-0.482,0.5645,0.436,0.5086,-0.482,0.5645
120,0.86,0.4371,0.5091,-0.4803,0.5646,0.4371,0.5091,-0.4803,0.5646
121,0.87,0.4385,0.5097,-0.4784,0.5647,0.4385,0.5097,-0.4784,0.5647
122,0.88,0.4397,0.5102,-0.4767,0.5647,0.4397,0.5102,-0.4767,0.5647
123,0.89,0.4401,0.5118,-0.4758,0.5637,0.4401,0.5118,-0.4758,0.5637
124,0.9,0.4413,0.5138,-0.4733,0.5631,0.4413,0.5138,-0.4733,0.5631
125,0.91,0.4404,0.5149,-0.473,0.563,0.4404,0.5149,-0.473,0.563
126,0.92,0.4407,0.5163,-0.4714,0.5629,0.4407,0.5163,-0.4714,0.5629
127,0.93,0.4421,0.5176,-0.4688,0.5627,0.4421,0.5176,-0.4688,0.5627
