Time;Altitude;Pressure;Velocity;Temperature;Events;Voltages;
58,3;1901,789;791,8;-16,4592;36,1;-;8,984831;
58,35;1898,741;792,1;-16,4592;36,1;-;8,984831;
58,4;1891,634;792,8;-21,29246;36,1;-;8,984831;
58,45;1884,532;793,5;-24,1808;36,1;-;8,984831;
58,5;1884,532;793,5;-21,27794;36,1;-;8,984831;
58,55;1881,49;793,8;-20,30548;36,1;-;8,984831;
58,6;1879,462;794;-19,33303;36,1;-;8,984831;
58,65;1876,422;794,3;-19,33303;36,1;-;8,984831;
58,7;1874,395;794,5;-20,29097;36,1;-;8,984831;
58,75;1870,343;794,9;-23,17932;36,1;-;8,984831;
58,8;1869,33;795;-23,1648;36,1;-;8,984831;
58,85;1870,343;794,9;-21,2344;36,1;-;8,984831;
58,9;1870,343;794,9;-21,2344;36,1;-;8,984831;
58,95;1869,33;795;-23,1648;36,1;-;8,984831;
59;1870,343;794,9;-23,17932;36,1;-;8,965384;
59,05;1872,369;794,7;-25,12423;36,1;-;8,965384;
59,1;1871,356;794,8;-29,95749;36,1;-;8,965384;
59,15;1872,369;794,7;-30,92994;36,1;-;8,965384;
59,2;1875,408;794,4;-29,01406;36,1;-;8,965384;
59,25;1873,382;794,6;-29,972;36,1;-;8,965384;
59,3;1871,356;794,8;-29,972;36,1;-;8,965384;
59,35;1869,33;795;-30,92994;36,1;-;8,965384;
59,4;1866,293;795,3;-30,91543;36,1;-;8,965384;
59,45;1863,256;795,6;-27,04011;36,1;-;8,965384;
59,5;1860,22;795,9;-23,1648;36,1;-;8,965384;
59,55;1857,185;796,2;-26,05314;36,1;-;8,965384;
59,6;1854,152;796,5;-26,03863;36,1;-;8,965384;
59,65;1850,108;796,9;-27,95451;36,1;-;8,965384;
59,7;1847,076;797,2;-27,94;36,1;-;8,965384;
59,75;1844,046;797,5;-28,89794;36,1;-;8,965384;
59,8;1843,036;797,6;-25,99508;36,1;-;8,965384;
59,85;1842,025;797,7;-25,99508;36,1;-;8,965384;
59,9;1843,036;797,6;-25,99508;36,1;-;8,965384;
59,95;1843,036;797,6;-25,99508;36,1;-;8,965384;
6;1341,74;848,5;213,5342;36,1;-;8,90704;
6,05;1370,601;845,5;219,5286;36,1;-;8,90704;
6,1;1386,993;843,8;223,4765;36,1;-;8,90704;
6,15;1398,579;842,6;223,7232;36,1;-;8,90704;
6,2;1411,146;841,3;240,1969;36,1;-;8,90704;
6,25;1421,792;840,2;285,3218;36,1;-;8,90704;
6,3;1433,419;839;319,6481;36,1;-;8,90704;
6,35;1436,327;838,7;333,1319;36,1;-;8,90704;
6,4;1415,984;840,8;315,5406;36,1;-;8,90704;
6,45;1394,715;843;292,608;36,1;-;8,90704;
6,5;1382,169;844,3;272,6363;36,1;-;8,90704;
6,55;1378,311;844,7;253,7678;36,1;-;8,90704;
6,6;1381,204;844,4;245,7849;36,1;-;8,90704;
6,65;1386,993;843,8;242,345;36,1;-;8,90704;
6,7;1396,647;842,8;244,3625;36,1;-;8,90704;
6,75;1407,277;841,7;243,7239;36,1;-;8,90704;
6,8;1420,824;840,3;244,0432;36,1;-;8,90704;
6,85;1432,449;839,1;240,7194;36,1;-;8,90704;
6,9;1445,059;837,8;235,5959;36,1;-;8,90704;
6,95;1455,74;836,7;215,9581;36,1;-;8,90704;
60;1845,056;797,4;-23,10674;36,1;-;8,965384;
60,05;1845,056;797,4;-24,06468;36,1;-;8,965384;
60,1;1845,056;797,4;-25,99508;36,1;-;8,965384;
60,15;1845,056;797,4;-25,03714;36,1;-;8,965384;
60,2;1845,056;797,4;-25,99508;36,1;-;8,965384;
60,25;1844,046;797,5;-29,84137;36,1;-;8,965384;
60,3;1842,025;797,7;-29,84137;36,1;-;8,965384;
60,35;1840,006;797,9;-29,84137;36,1;-;8,965384;
60,4;1836,977;798,2;-30,79931;36,1;-;8,965384;
60,45;1833,95;798,5;-30,79931;36,1;-;8,965384;
60,5;1831,932;798,7;-29,82685;36,1;-;8,965384;
60,55;1828,906;799;-29,82685;36,1;-;8,965384;
60,6;1824,872;799,4;-30,7848;36,1;-;8,965384;
60,65;1822,856;799,6;-29,81234;36,1;-;8,965384;
60,7;1820,84;799,8;-27,88194;36,1;-;8,965384;
60,75;1818,825;800;-26,90948;36,1;-;8,965384;
60,8;1817,818;800,1;-24,97908;36,1;-;8,965384;
60,85;1817,818;800,1;-24,02114;36,1;-;8,965384;
60,9;1816,81;800,2;-24,02114;36,1;-;8,965384;
60,95;1815,803;800,3;-25,93703;36,1;-;8,965384;
61;1814,796;800,4;-26,89497;36,1;-;8,984831;
61,05;1813,789;800,5;-29,78331;36,1;-;8,984831;
61,1;1812,782;800,6;-30,74125;36,1;-;8,984831;
61,15;1811,775;800,7;-31,6992;36,1;-;8,984831;
61,2;1811,775;800,7;-31,6992;36,1;-;8,984831;
61,25;1810,768;800,8;-32,65714;36,1;-;8,984831;
61,3;1810,768;800,8;-31,6992;36,1;-;8,984831;
61,35;1809,761;800,9;-30,72674;36,1;-;8,984831;
61,4;1808,755;801;-29,75429;36,1;-;8,984831;
61,45;1806,742;801,2;-28,78183;36,1;-;8,984831;
61,5;1803,723;801,5;-28,76731;36,1;-;8,984831;
61,55;1801,711;801,7;-28,76731;36,1;-;8,984831;
61,6;1799,7;801,9;-27,79486;36,1;-;8,984831;
61,65;1797,689;802,1;-25,86446;36,1;-;8,984831;
61,7;1796,684;802,2;-24,90651;36,1;-;8,984831;
61,75;1794,673;802,4;-24,90651;36,1;-;8,984831;
61,8;1793,668;802,5;-23,94857;36,1;-;8,984831;
61,85;1793,668;802,5;-22,99063;36,1;-;8,984831;
61,9;1796,684;802,2;-20,1168;36,1;-;8,984831;
61,95;1797,689;802,1;-18,20091;36,1;-;8,984831;
62;1798,695;802;-16,28503;36,1;-;8,965384;
62,05;1798,695;802;-15,32708;36,1;-;8,965384;
62,1;1795,679;802,3;-17,24297;36,1;-;8,965384;
62,15;1791,658;802,7;-20,1168;36,1;-;8,965384;
62,2;1788,645;803;-22,03268;36,1;-;8,965384;
62,25;1784,627;803,4;-25,86446;36,1;-;8,965384;
62,3;1783,623;803,5;-25,86446;36,1;-;8,965384;
62,35;1784,627;803,4;-24,90651;36,1;-;8,965384;
62,4;1781,615;803,7;-26,8224;36,1;-;8,965384;
62,45;1779,608;803,9;-27,78034;36,1;-;8,965384;
62,5;1777,602;804,1;-27,78034;36,1;-;8,965384;
62,55;1774,591;804,4;-27,78034;36,1;-;8,965384;
62,6;1772,586;804,6;-27,78034;36,1;-;8,965384;
62,65;1770,58;804,8;-27,78034;36,1;-;8,965384;
62,7;1769,577;804,9;-26,8224;36,1;-;8,965384;
62,75;1767,573;805,1;-27,78034;36,1;-;8,965384;
62,8;1766,57;805,2;-26,8224;36,1;-;8,965384;
62,85;1765,568;805,3;-26,8224;36,1;-;8,965384;
62,9;1764,566;805,4;-27,78034;36,1;-;8,965384;
62,95;1763,564;805,5;-31,61211;36,1;-;8,965384;
63;1761,56;805,7;-34,47143;36,1;-;8,965384;
63,05;1760,558;805,8;-36,38731;36,1;-;8,965384;
63,1;1758,555;806;-38,28868;36,1;-;8,965384;
63,15;1757,554;806,1;-36,3728;36,1;-;8,965384;
63,2;1756,552;806,2;-33,49897;36,1;-;8,965384;
63,25;1754,55;806,4;-32,52651;36,1;-;8,965384;
63,3;1753,549;806,5;-29,65269;36,1;-;8,965384;
63,35;1752,549;806,6;-29,65269;36,1;-;8,965384;
63,4;1750,547;806,8;-32,512;36,1;-;8,965384;
63,45;1749,546;806,9;-30,59611;36,1;-;8,965384;
63,5;1747,545;807,1;-30,5816;36,1;-;8,965384;
63,55;1746,545;807,2;-29,62366;36,1;-;8,965384;
63,6;1745,545;807,3;-27,70777;36,1;-;8,965384;
63,65;1744,544;807,4;-26,74983;36,1;-;8,965384;
63,7;1743,545;807,5;-25,79189;36,1;-;8,965384;
63,75;1743,545;807,5;-24,83394;36,1;-;8,965384;
63,8;1743,545;807,5;-22,91806;36,1;-;8,965384;
63,85;1741,545;807,7;-23,86148;36,1;-;8,965384;
63,9;1739,545;807,9;-24,80491;36,1;-;8,965384;
63,95;1737,547;808,1;-25,74834;36,1;-;8,965384;
64;1735,548;808,3;-26,69177;36,1;-;8,965384;
64,05;1735,548;808,3;-24,7904;36,1;-;8,965384;
64,1;1733,55;808,5;-25,73383;36,1;-;8,965384;
64,15;1732,552;808,6;-24,7904;36,1;-;8,965384;
64,2;1731,552;808,7;-24,7904;36,1;-;8,965384;
64,25;1730,554;808,8;-24,7904;36,1;-;8,965384;
64,3;1729,555;808,9;-23,84697;36,1;-;8,965384;
64,35;1730,554;808,8;-21,93108;36,1;-;8,965384;
64,4;1731,552;808,7;-20,0152;36,1;-;8,965384;
64,45;1732,552;808,6;-17,15589;36,1;-;8,965384;
64,5;1733,55;808,5;-15,24;36,1;-;8,965384;
64,55;1732,552;808,6;-14,29657;36,1;-;8,965384;
64,6;1730,554;808,8;-15,24;36,1;-;8,965384;
64,65;1730,554;808,8;-14,28206;36,1;-;8,965384;
64,7;1729,555;808,9;-14,28206;36,1;-;8,965384;
64,75;1728,557;809;-14,28206;36,1;-;8,965384;
64,8;1725,562;809,3;-17,14137;36,1;-;8,965384;
64,85;1722,568;809,6;-19,98617;36,1;-;8,965384;
64,9;1718,577;810;-21,88754;36,1;-;8,965384;
64,95;1715,585;810,3;-22,83097;36,1;-;8,965384;
65;1713,591;810,5;-22,83097;36,1;-;8,965384;
65,05;1713,591;810,5;-20,9296;36,1;-;8,965384;
65,1;1713,591;810,5;-20,9296;36,1;-;8,965384;
65,15;1715,585;810,3;-17,12686;36,1;-;8,965384;
65,2;1717,58;810,1;-14,26754;36,1;-;8,965384;
65,25;1714,588;810,4;-16,1544;36,1;-;8,965384;
65,3;1710,601;810,8;-18,9992;36,1;-;8,965384;
65,35;1710,601;810,8;-18,04126;36,1;-;8,965384;
65,4;1711,597;810,7;-18,05577;36,1;-;8,965384;
65,45;1711,597;810,7;-19,01371;36,1;-;8,965384;
65,5;1708,607;811;-22,81646;36,1;-;8,965384;
65,55;1705,619;811,3;-26,6192;36,1;-;8,965384;
65,6;1704,622;811,4;-26,60468;36,1;-;8,965384;
65,65;1703,626;811,5;-25,64674;36,1;-;8,965384;
65,7;1700,639;811,8;-28,49154;36,1;-;8,965384;
65,75;1697,652;812,1;-30,3784;36,1;-;8,965384;
65,8;1695,662;812,3;-31,32183;36,1;-;8,965384;
65,85;1693,672;812,5;-30,36389;36,1;-;8,965384;
65,9;1691,682;812,7;-29,42046;36,1;-;8,965384;
65,95;1689,692;812,9;-27,51908;36,1;-;8,965384;
66;1687,704;813,1;-26,56114;36,1;-;8,965384;
66,05;1686,709;813,2;-25,6032;36,1;-;8,965384;
66,1;1685,715;813,3;-26,54663;36,1;-;8,965384;
66,15;1684,721;813,4;-27,49006;36,1;-;8,965384;
66,2;1681,739;813,7;-32,23623;36,1;-;8,965384;
66,25;1679,751;813,9;-36,02446;36,1;-;8,965384;
66,3;1678,758;814;-34,12309;36,1;-;8,965384;
66,35;1675,778;814,3;-33,16514;36,1;-;8,965384;
66,4;1673,792;814,5;-35,052;36,1;-;8,965384;
66,45;1671,806;814,7;-37,88229;36,1;-;8,965384;
66,5;1670,813;814,8;-38,82571;36,1;-;8,965384;
66,55;1668,828;815;-37,86777;36,1;-;8,965384;
66,6;1668,828;815;-35,02297;36,1;-;8,965384;
66,65;1668,828;815;-34,07954;36,1;-;8,965384;
66,7;1668,828;815;-33,13611;36,1;-;8,965384;
66,75;1666,843;815,2;-32,17817;36,1;-;8,965384;
66,8;1665,851;815,3;-30,2768;36,1;-;8,965384;
66,85;1664,859;815,4;-29,31886;36,1;-;8,965384;
66,9;1663,867;815,5;-28,36091;36,1;-;8,965384;
66,95;1662,875;815,6;-27,40297;36,1;-;8,965384;
67;1660,891;815,8;-27,38845;36,1;-;8,965384;
67,05;1658,908;816;-27,38845;36,1;-;8,965384;
67,1;1657,917;816,1;-27,38845;36,1;-;8,965384;
67,15;1656,925;816,2;-27,38845;36,1;-;8,965384;
67,2;1654,943;816,4;-28,33188;36,1;-;8,965384;
67,25;1653,952;816,5;-26,43051;36,1;-;8,965384;
67,3;1657,917;816,1;-20,76994;36,1;-;8,965384;
67,35;1660,891;815,8;-16,99623;36,1;-;8,965384;
67,4;1662,875;815,6;-12,26457;36,1;-;8,965384;
67,45;1663,867;815,5;-9,434285;36,1;-;8,965384;
67,5;1665,851;815,3;-5,660571;36,1;-;8,965384;
67,55;1665,851;815,3;-4,717143;36,1;-;8,965384;
67,6;1665,851;815,3;-2,830286;36,1;-;8,965384;
67,65;1663,867;815,5;-4,717143;36,1;-;8,965384;
67,7;1656,925;816,2;-11,32114;36,1;-;8,965384;
67,75;1650,979;816,8;-16,98171;36,1;-;8,965384;
67,8;1648,008;817,1;-17,92514;36,1;-;8,965384;
67,85;1646,027;817,3;-18,86857;36,1;-;8,965384;
67,9;1641,077;817,8;-22,64228;36,1;-;8,965384;
67,95;1636,129;818,3;-26,416;36,1;-;8,965384;
68;1633,162;818,6;-28,30285;36,1;-;8,965384;
68,05;1631,184;818,8;-28,30285;36,1;-;8,965384;
68,1;1631,184;818,8;-26,416;36,1;-;8,965384;
68,15;1631,184;818,8;-25,47257;36,1;-;8,965384;
68,2;1631,184;818,8;-24,52914;36,1;-;8,965384;
68,25;1632,173;818,7;-21,69886;36,1;-;8,965384;
68,3;1631,184;818,8;-21,69886;36,1;-;8,965384;
68,35;1630,195;818,9;-26,416;36,1;-;8,965384;
68,4;1629,207;819;-30,18971;36,1;-;8,965384;
68,45;1628,219;819,1;-33,02;36,1;-;8,965384;
68,5;1628,219;819,1;-33,96343;36,1;-;8,965384;
68,55;1629,207;819;-34,90686;36,1;-;8,965384;
68,6;1629,207;819;-34,90686;36,1;-;8,965384;
68,65;1625,253;819,4;-38,66605;36,1;-;8,965384;
68,7;1621,302;819,8;-40,5384;36,1;-;8,965384;
68,75;1616,364;820,3;-38,63703;36,1;-;8,965384;
68,8;1612,415;820,7;-36,73566;36,1;-;8,965384;
68,85;1610,441;820,9;-35,79223;36,1;-;8,965384;
68,9;1610,441;820,9;-33,90537;36,1;-;8,965384;
68,95;1610,441;820,9;-29,18823;36,1;-;8,965384;
69;1610,441;820,9;-24,47108;36,1;-;8,984831;
69,05;1612,415;820,7;-19,75394;36,1;-;8,984831;
69,1;1614,389;820,5;-15,98023;36,1;-;8,984831;
69,15;1615,376;820,4;-15,0368;36,1;-;8,984831;
69,2;1618,339;820,1;-12,22103;36,1;-;8,984831;
69,25;1620,313;819,9;-10,33417;36,1;-;8,984831;
69,3;1621,302;819,8;-10,33417;36,1;-;8,984831;
69,35;1622,289;819,7;-8,447313;36,1;-;8,984831;
69,4;1618,339;820,1;-11,26309;36,1;-;8,984831;
69,45;1614,389;820,5;-14,07886;36,1;-;8,984831;
69,5;1610,441;820,9;-16,89463;36,1;-;8,984831;
69,55;1606,495;821,3;-20,65383;36,1;-;8,984831;
69,6;1604,523;821,5;-23,4696;36,1;-;8,984831;
69,65;1601,565;821,8;-26,28537;36,1;-;8,984831;
69,7;1597,622;822,2;-26,28537;36,1;-;8,984831;
69,75;1593,682;822,6;-26,28537;36,1;-;8,984831;
69,8;1589,742;823;-25,34194;36,1;-;8,984831;
69,85;1588,757;823,1;-22,52617;36,1;-;8,984831;
69,9;1586,788;823,3;-22,51166;36,1;-;8,984831;
69,95;1586,788;823,3;-22,51166;36,1;-;8,984831;
7;1464,489;835,8;175,3035;36,1;-;8,90704;
7,05;1467,407;835,5;119,6993;36,1;-;8,90704;
7,1;1471,299;835,1;95,91039;36,1;-;8,90704;
7,15;1477,139;834,5;85,852;36,1;-;8,90704;
7,2;1487,855;833,4;85,02469;36,1;-;8,90704;
7,25;1501,51;832;86,0552;36,1;-;8,90704;
7,3;1519,094;830,2;92,65919;36,1;-;8,90704;
7,35;1541,608;827,9;103,0224;36,1;-;8,90704;
7,4;1586,788;823,3;143,285;36,1;-;8,90704;
7,45;1624,265;819,5;198,3522;36,1;-;8,90704;
7,5;1645,036;817,4;238,3971;36,1;-;8,90704;
7,55;1656,925;816,2;261,6635;36,1;-;8,90704;
7,6;1667,836;815,1;275,7279;36,1;-;8,90704;
7,65;1675,778;814,3;280,5321;36,1;-;8,90704;
7,7;1684,721;813,4;283,5366;36,1;-;8,90704;
7,75;1690,687;812,8;280,0386;36,1;-;8,90704;
7,8;1678,758;814;258,543;36,1;-;8,90704;
7,85;1661,883;815,7;229,5724;36,1;-;8,90704;
7,9;1656,925;816,2;213,7809;36,1;-;8,90704;
7,95;1660,891;815,8;205,5513;36,1;-;8,90704;
70;1586,788;823,3;-22,51166;36,1;-;8,965384;
70,05;1586,788;823,3;-22,51166;36,1;-;8,965384;
70,1;1586,788;823,3;-24,39851;36,1;-;8,965384;
70,15;1586,788;823,3;-26,28537;36,1;-;8,965384;
70,2;1585,804;823,4;-28,17223;36,1;-;8,965384;
70,25;1585,804;823,4;-30,988;36,1;-;8,965384;
70,3;1584,82;823,5;-33,81828;36,1;-;8,965384;
70,35;1582,851;823,7;-36,63406;36,1;-;8,965384;
70,4;1581,868;823,8;-38,52091;36,1;-;8,965384;
70,45;1581,868;823,8;-34,76171;36,1;-;8,965384;
70,5;1579,9;824;-32,87486;36,1;-;8,965384;
70,55;1579,9;824;-29,11566;36,1;-;8,965384;
70,6;1577,933;824,2;-27,2288;36,1;-;8,965384;
70,65;1577,933;824,2;-25,35646;36,1;-;8,965384;
70,7;1580,883;823,9;-19,72491;36,1;-;8,965384;
70,75;1579,9;824;-16,90914;36,1;-;8,965384;
70,8;1576,949;824,3;-15,96571;36,1;-;8,965384;
70,85;1573,016;824,7;-15,9512;36,1;-;8,965384;
70,9;1567,12;825,3;-20,6248;36,1;-;8,965384;
70,95;1563,191;825,7;-22,49714;36,1;-;8,965384;
71;1560,245;826;-25,2984;36,1;-;8,984831;
71,05;1558,281;826,2;-27,17074;36,1;-;8,984831;
71,1;1555,337;826,5;-29,972;36,1;-;8,984831;
71,15;1554,356;826,6;-30,90091;36,1;-;8,984831;
71,2;1553,375;826,7;-31,82983;36,1;-;8,984831;
71,25;1552,394;826,8;-31,81531;36,1;-;8,984831;
71,3;1552,394;826,8;-31,81531;36,1;-;8,984831;
71,35;1553,375;826,7;-29,94297;36,1;-;8,984831;
71,4;1554,356;826,6;-27,14171;36,1;-;8,984831;
71,45;1556,318;826,4;-24,32594;36,1;-;8,984831;
71,5;1555,337;826,5;-25,25486;36,1;-;8,984831;
71,55;1553,375;826,7;-25,25486;36,1;-;8,984831;
71,6;1551,412;826,9;-27,1272;36,1;-;8,984831;
71,65;1549,451;827,1;-27,1272;36,1;-;8,984831;
71,7;1546,509;827,4;-29,92846;36,1;-;8,984831;
71,75;1545,529;827,5;-33,67314;36,1;-;8,984831;
71,8;1543,568;827,7;-34,60206;36,1;-;8,984831;
71,85;1541,608;827,9;-33,65863;36,1;-;8,984831;
71,9;1539,649;828,1;-31,78628;36,1;-;8,984831;
71,95;1538,669;828,2;-27,09817;36,1;-;8,984831;
72;1536,71;828,4;-25,22583;36;-;8,965384;
72,05;1536,71;828,4;-22,42457;36;-;8,965384;
72,1;1535,73;828,5;-21,48114;36;-;8,965384;
72,15;1535,73;828,5;-18,67988;36;-;8,965384;
72,2;1536,71;828,4;-16,82206;36;-;8,965384;
72,25;1536,71;828,4;-15,89314;36;-;8,965384;
72,3;1535,73;828,5;-15,89314;36;-;8,965384;
72,35;1533,772;828,7;-17,76549;36;-;8,965384;
72,4;1530,835;829;-21,49566;36;-;8,965384;
72,45;1527,898;829,3;-25,22583;36;-;8,965384;
72,5;1523,984;829,7;-30,82834;36;-;8,965384;
72,55;1521,05;830;-32,70068;36;-;8,965384;
72,6;1520,073;830,1;-31,75726;36;-;8,965384;
72,65;1519,094;830,2;-30,81383;36;-;8,965384;
72,7;1517,139;830,4;-30,79931;36;-;8,965384;
72,75;1515,185;830,6;-29,85588;36;-;8,965384;
72,8;1512,252;830,9;-31,71371;36;-;8,965384;
72,85;1511,276;831;-30,77028;36;-;8,965384;
72,9;1511,276;831;-28,89794;36;-;8,965384;
72,95;1510,299;831,1;-27,95451;36;-;8,965384;
73;1510,299;831,1;-27,0256;36;-;8,965384;
73,05;1510,299;831,1;-25,15326;36;-;8,965384;
73,1;1511,276;831;-24,22434;36;-;8,965384;
73,15;1512,252;830,9;-22,36651;36;-;8,965384;
73,2;1512,252;830,9;-22,36651;36;-;8,965384;
73,25;1510,299;831,1;-25,15326;36;-;8,965384;
73,3;1507,368;831,4;-27,94;36;-;8,965384;
73,35;1503,463;831,8;-30,72674;36;-;8,965384;
73,4;1502,486;831,9;-29,78331;36;-;8,965384;
73,45;1501,51;832;-27,91097;36;-;8,965384;
73,5;1497,607;832,4;-28,82537;36;-;8,965384;
73,55;1495,656;832,6;-26,95303;36;-;8,965384;
73,6;1493,705;832,8;-26,0096;36;-;8,965384;
73,65;1492,729;832,9;-26,0096;36;-;8,965384;
73,7;1490,78;833,1;-26,93851;36;-;8,965384;
73,75;1489,804;833,2;-26,0096;36;-;8,965384;
73,8;1488,83;833,3;-25,08068;36;-;8,965384;
73,85;1486,88;833,5;-24,15177;36;-;8,965384;
73,9;1485,906;833,6;-24,15177;36;-;8,965384;
73,95;1484,931;833,7;-25,08068;36;-;8,965384;
74;1483,957;833,8;-25,08068;36;-;8,965384;
74,05;1482,982;833,9;-26,0096;36;-;8,965384;
74,1;1482,008;834;-26,93851;36;-;8,965384;
74,15;1481,034;834,1;-28,79634;36;-;8,965384;
74,2;1480,06;834,2;-30,65417;36;-;8,965384;
74,25;1479,086;834,3;-31,58309;36;-;8,965384;
74,3;1477,139;834,5;-31,58309;36;-;8,965384;
74,35;1476,165;834,6;-29,72526;36;-;8,965384;
74,4;1475,192;834,7;-26,93851;36;-;8,965384;
74,45;1474,218;834,8;-26,93851;36;-;8,965384;
74,5;1474,218;834,8;-26,0096;36;-;8,965384;
74,55;1474,218;834,8;-22,29394;36;-;8,965384;
74,6;1476,165;834,6;-18,57829;36;-;8,965384;
74,65;1477,139;834,5;-15,79154;36;-;8,965384;
74,7;1474,218;834,8;-17,64937;36;-;8,965384;
74,75;1469,353;835,3;-20,4216;36;-;8,965384;
74,8;1466,434;835,6;-22,26492;36;-;8,965384;
74,85;1464,489;835,8;-23,19383;36;-;8,965384;
74,9;1462,544;836;-23,19383;36;-;8,965384;
74,95;1460,6;836,2;-24,12274;36;-;8,965384;
75;1459,628;836,3;-24,12274;36;-;9,004278;
75,05;1458,656;836,4;-24,12274;36;-;9,004278;
75,1;1457,684;836,5;-24,12274;36;-;9,004278;
75,15;1456,713;836,6;-24,12274;36;-;9,004278;
75,2;1454,769;836,8;-25,05166;36;-;9,004278;
75,25;1453,797;836,9;-25,05166;36;-;9,004278;
75,3;1451,855;837,1;-25,96606;36;-;9,004278;
75,35;1449,913;837,3;-25,95154;36;-;9,004278;
75,4;1448,941;837,4;-25,95154;36;-;9,004278;
75,45;1447,971;837,5;-25,95154;36;-;9,004278;
75,5;1447;837,6;-25,95154;36;-;9,004278;
75,55;1445,059;837,8;-27,79486;36;-;9,004278;
75,6;1445,059;837,8;-27,79486;36;-;9,004278;
75,65;1444,088;837,9;-30,5816;36;-;9,004278;
75,7;1444,088;837,9;-31,51051;36;-;9,004278;
75,75;1442,148;838,1;-30,56709;36;-;9,004278;
75,8;1440,207;838,3;-27,78034;36;-;9,004278;
75,85;1439,237;838,4;-25,93703;36;-;9,004278;
75,9;1438,267;838,5;-25,00811;36;-;9,004278;
75,95;1438,267;838,5;-23,15028;36;-;9,004278;
76;1437,297;838,6;-22,22137;36;-;8,965384;
76,05;1437,297;838,6;-21,29246;36;-;8,965384;
76,1;1436,327;838,7;-21,29246;36;-;8,965384;
76,15;1435,358;838,8;-21,29246;36;-;8,965384;
76,2;1434,388;838,9;-21,29246;36;-;8,965384;
76,25;1432,449;839,1;-21,27794;36;-;8,965384;
76,3;1429,541;839,4;-23,12126;36;-;8,965384;
76,35;1425,666;839,8;-24,96457;36;-;8,965384;
76,4;1424,697;839,9;-24,05017;36;-;8,965384;
76,45;1423,729;840;-24,05017;36;-;8,965384;
76,5;1422,76;840,1;-24,05017;36;-;8,965384;
76,55;1421,792;840,2;-24,05017;36;-;8,965384;
76,6;1420,824;840,3;-23,13577;36;-;8,965384;
76,65;1418,887;840,5;-24,97908;36;-;8,965384;
76,7;1416,951;840,7;-25,89348;36;-;8,965384;
76,75;1415,984;840,8;-26,80788;36;-;8,965384;
76,8;1414,048;841;-26,80788;36;-;8,965384;
76,85;1413,081;841,1;-25,87897;36;-;8,965384;
76,9;1412,113;841,2;-25,86446;36;-;8,965384;
76,95;1411,146;841,3;-25,84994;36;-;8,965384;
77;1410,178;841,4;-26,76434;36;-;8,965384;
77,05;1410,178;841,4;-25,83543;36;-;8,965384;
77,1;1408,245;841,6;-27,67874;36;-;8,965384;
77,15;1408,245;841,6;-26,74983;36;-;8,965384;
77,2;1407,277;841,7;-26,73531;36;-;8,965384;
77,25;1406,311;841,8;-26,7208;36;-;8,965384;
77,3;1404,377;842;-26,7208;36;-;8,965384;
77,35;1402,444;842,2;-25,79189;36;-;8,965384;
77,4;1400,511;842,4;-23,94857;36;-;8,965384;
77,45;1398,579;842,6;-24,86297;36;-;8,965384;
77,5;1396,647;842,8;-25,77737;36;-;8,965384;
77,55;1396,647;842,8;-24,84846;36;-;8,965384;
77,6;1395,681;842,9;-24,83394;36;-;8,965384;
77,65;1394,715;843;-24,81943;36;-;8,965384;
77,7;1394,715;843;-22,97611;36;-;8,965384;
77,75;1394,715;843;-21,1328;36;-;8,965384;
77,8;1393,75;843,1;-21,1328;36;-;8,965384;
77,85;1390,853;843,4;-22,0472;36;-;8,965384;
77,9;1387,957;843,7;-23,89051;36;-;8,965384;
77,95;1387,957;843,7;-22,97611;36;-;8,965384;
78;1387,957;843,7;-22,06171;36;-;8,965384;
78,05;1388,923;843,6;-20,23291;36;-;8,965384;
78,1;1388,923;843,6;-20,23291;36;-;8,965384;
78,15;1386,993;843,8;-20,23291;36;-;8,965384;
78,2;1384,098;844,1;-22,99063;36;-;8,965384;
78,25;1381,204;844,4;-24,83394;36;-;8,965384;
78,3;1378,311;844,7;-26,67726;36;-;8,965384;
78,35;1377,347;844,8;-25,74834;36;-;8,965384;
78,4;1377,347;844,8;-23,90503;36;-;8,965384;
78,45;1378,311;844,7;-21,14731;36;-;8,965384;
78,5;1381,204;844,4;-16,54629;36;-;8,965384;
78,55;1383,133;844,2;-12,85966;36;-;8,965384;
78,6;1383,133;844,2;-12,85966;36;-;8,965384;
78,65;1383,133;844,2;-11,94526;36;-;8,965384;
78,7;1381,204;844,4;-12,87417;36;-;8,965384;
78,75;1378,311;844,7;-15,63188;36;-;8,965384;
78,8;1376,383;844,9;-17,4752;36;-;8,965384;
78,85;1374,456;845,1;-18,3896;36;-;8,965384;
78,9;1372,528;845,3;-17,46069;36;-;8,965384;
78,95;1369,638;845,6;-17,46069;36;-;8,965384;
79;1366,748;845,9;-20,2184;36;-;8,965384;
79,05;1363,859;846,2;-22,97611;36;-;8,965384;
79,1;1362,897;846,3;-24,80491;36;-;8,965384;
79,15;1360,009;846,6;-27,54811;36;-;8,965384;
79,2;1358,085;846,8;-27,5336;36;-;8,965384;
79,25;1356,16;847;-26,60468;36;-;8,965384;
79,3;1353,275;847,3;-26,59017;36;-;8,965384;
79,35;1352,313;847,4;-24,74686;36;-;8,965384;
79,4;1350,39;847,6;-25,66126;36;-;8,965384;
79,45;1349,428;847,7;-26,57566;36;-;8,965384;
79,5;1347,506;847,9;-29,31886;36;-;8,965384;
79,55;1346,545;848;-32,99097;36;-;8,965384;
79,6;1344,622;848,2;-36,66309;36;-;8,965384;
