#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6733, 4,N0CALL,    -0.10, 3,   boost,   35.71,  99930.00,  116.78,    1.68,    3.21, 37.9, 0.00, 3.88, 3.86,  44.58,  -2.30,  -0.79,  21.86,   7.52, -10.56,  -0.60,   0.04,   0.44,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.09, 3,   boost,   31.18,  99936.00,  116.27,    1.18,    3.53, 37.9, 0.00, 3.88, 3.86,  39.95,  -2.36,  -0.42,  -4.81,  -2.31,   5.49,  -0.53,   0.15,   0.38,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.08, 3,   boost,   33.69,  99923.00,  117.36,    2.27,    3.86, 37.9, 0.00, 3.88, 3.86,  44.85,   0.80,   3.06,  26.44,   4.34, -15.20,  -0.54,   0.15,   0.38,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.07, 3,   boost,   37.21,  99940.00,  115.93,    0.84,    4.21, 37.9, 0.00, 3.88, 3.86,  44.85,   0.80,   3.06,  26.44,   4.34, -15.20,  -0.54,   0.15,   0.38,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902864,  -8.2888481,   155.0, 2021, 10, 15, 16, 12, 50,        1,        3, 321,  73,   1.5,   0.9,   1.2,  0, 37,  0,  0, 27,  0, 13,  0,  0,  0,  0,  0, 23, 30, 22,  0,  0, 26,  0, 32,  0,  0,  0, 26,  0,  0,  0,  0,  0, 20,  0,  0
6, 6733, 4,N0CALL,    -0.06, 3,   boost,   35.20,  99905.00,  118.88,    3.79,    4.58, 37.9, 0.00, 3.88, 3.86,  44.56,  -3.54,   0.79,  -3.40,  -0.30,   4.94,  -0.57,   0.17,   0.31,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902798,  -8.2888412,   152.0, 2021, 10, 15, 16, 12, 51,        0,        0,   0,   0,   1.5,   0.9,   1.2,  0, 36,  0,  0, 32,  0, 15,  0,  0,  0,  0,  0, 24, 29, 21,  0,  0, 26,  0, 32,  0,  0,  0, 32,  0,  0,  0,  0,  0, 21,  0,  0
6, 6733, 4,N0CALL,    -0.05, 3,   boost,   39.73,  99924.00,  117.28,    2.19,    4.97, 37.9, 0.00, 3.88, 3.86,  44.56,  -3.54,   0.79,  -3.40,  -0.30,   4.94,  -0.57,   0.17,   0.31,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902798,  -8.2888412,   152.0, 2021, 10, 15, 16, 12, 51,        0,        0,   0,   0,   1.5,   0.9,   1.2,  0, 36,  0,  0, 32,  0, 15,  0,  0,  0,  0,  0, 24, 29, 21,  0,  0, 26,  0, 32,  0,  0,  0, 32,  0,  0,  0,  0,  0, 21,  0,  0
6, 6733, 4,N0CALL,    -0.04, 3,   boost,   42.75,  99909.00,  118.54,    3.45,    5.38, 37.9, 0.00, 3.88, 3.86,  48.49,   4.10,   1.74,  17.23,   1.23, -14.34,  -0.57,   0.17,   0.40,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902798,  -8.2888412,   152.0, 2021, 10, 15, 16, 12, 51,        0,        0,   0,   0,   1.5,   0.9,   1.2,  0, 36,  0,  0, 32,  0, 15,  0,  0,  0,  0,  0, 24, 29, 21,  0,  0, 26,  0, 32,  0,  0,  0, 32,  0,  0,  0,  0,  0, 21,  0,  0
6, 6733, 4,N0CALL,    -0.03, 3,   boost,   49.28,  99910.00,  118.46,    3.37,    5.81, 37.9, 0.00, 3.88, 3.86,  49.79,  -1.46,  -0.79,   1.17,  -0.23,   7.08,  -0.56,   0.18,   0.39,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902798,  -8.2888412,   152.0, 2021, 10, 15, 16, 12, 51,        0,        0,   0,   0,   1.5,   0.9,   1.2,  0, 36,  0,  0, 32,  0, 15,  0,  0,  0,  0,  0, 24, 29, 21,  0,  0, 26,  0, 32,  0,  0,  0, 32,  0,  0,  0,  0,  0, 21,  0,  0
6, 6733, 4,N0CALL,    -0.02, 3,   boost,   41.74,  99911.00,  118.38,    3.28,    6.25, 37.9, 0.00, 3.88, 3.86,  54.20,   1.52,   2.69,   2.52,   2.15,  -6.84,  -0.57,   0.19,   0.37,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902798,  -8.2888412,   152.0, 2021, 10, 15, 16, 12, 51,        0,        0,   0,   0,   1.5,   0.9,   1.2,  0, 36,  0,  0, 32,  0, 15,  0,  0,  0,  0,  0, 24, 29, 21,  0,  0, 26,  0, 32,  0,  0,  0, 32,  0,  0,  0,  0,  0, 21,  0,  0
6, 6733, 4,N0CALL,    -0.01, 3,   boost,   45.76,  99916.00,  117.95,    2.86,    6.70, 37.9, 0.00, 3.88, 3.86,  54.20,   1.52,   2.69,   2.52,   2.15,  -6.84,  -0.57,   0.19,   0.37,   4.99, 3.87, 0.00, 0.00, 0.00, 3.83, 1, 1,  9,  39.3902798,  -8.2888412,   152.0, 2021, 10, 15, 16, 12, 51,        0,        0,   0,   0,   1.5,   0.9,   1.2,  0, 36,  0,  0, 32,  0, 15,  0,  0,  0,  0,  0, 24, 29, 21,  0,  0, 26,  0, 32,  0,  0,  0, 32,  0,  0,  0,  0,  0, 21,  0,  0
