time,mag_x,mag_y,mag_z
171.247615,-6.71499634,49.7105331,-10.8213406
171.257806,-6.45446587,51.0623856,-13.1882982
171.267806,-6.71382046,49.0338058,-13.8647318
171.278006,-6.71382046,49.3719711,-14.5410595
171.288006,-6.58586168,49.7105331,-15.5556774
171.298202,-6.32759285,49.3723679,-16.2320099
171.308202,-6.06826067,49.3719711,-17.2463741
171.318393,-6.19628716,49.7097397,-19.2752056
171.328393,-6.45559645,48.6956406,-20.6280155
171.338592,-6.58701563,49.0345917,-20.9665146
171.348592,-5.5527854,48.6960335,-22.6571827
171.358789,-6.19737244,48.0193138,-22.9951649
171.368789,-6.32648468,47.6811485,-25.0241489
171.378989,-5.68092489,47.0048218,-26.3768063
171.388989,-5.93810844,45.9899635,-26.7147579
171.399185,-5.94018888,45.990696,-28.067852
171.409185,-6.32648468,44.9758377,-28.4057903
171.419376,-5.29451656,43.9616966,-30.0968533
171.429376,-5.68092489,43.2850151,-31.111105
171.43957,-5.80901909,41.9320259,-32.1253433
171.44957,-5.9391489,41.5941925,-33.1400909
171.459766,-5.9391489,40.9178658,-33.1400909
171.469766,-5.5527854,38.5510254,-33.4785233
171.479966,-5.16538191,39.2273598,-35.8456917
171.489966,-5.81105471,37.874691,-35.1693573
171.50016,-5.4217515,37.5359268,-36.5214424
171.51016,-5.42270088,35.5072403,-37.1980591
171.520356,-5.16357279,34.8306351,-37.5359268
171.530356,-5.29266214,34.4924736,-38.2122498
171.540556,-5.42270088,34.154583,-38.5507164
171.550556,-4.90453529,33.4777184,-37.8737831
171.560743,-5.16357279,33.1398277,-38.5504112
171.570743,-5.29358912,32.4637604,-39.5652084
171.58094,-5.29266214,32.1253433,-40.2412186
171.59094,-4.9071126,31.4495201,-39.9036942
171.601149,-5.16447687,30.4347763,-40.5797005
171.611149,-4.77714109,30.4347763,-40.5797005
171.621336,-4.77714109,29.082119,-39.9033737
171.631336,-4.77630472,29.0818882,-41.255703
171.641527,-4.90453529,28.7434959,-41.2553711
171.651527,-4.77630472,28.4055653,-41.255703
171.661727,-4.64721537,28.7437267,-41.5938644
171.671727,-4.77546883,27.3908615,-41.2553711
171.681923,-4.51812601,28.0674038,-41.255703
171.691923,-4.77630472,27.0529194,-41.9320259
171.702117,-4.64640188,27.0527039,-42.6080055
171.712117,-4.38903666,26.038435,-42.6083488
171.722313,-4.38903666,26.038435,-41.9320259
171.732313,-4.64640188,26.0382271,-42.2698479
171.742516,-4.13085794,26.3765965,-43.2846718
171.752516,-4.2599473,25.0239506,-42.9465103
171.762701,-4.38826847,26.7145443,-42.6080055
171.772701,-4.38980532,25.3623142,-42.9468498
171.7829,-4.38903666,25.0239506,-42.6083488
171.7929,-3.74424601,24.3478203,-43.2850151
171.803097,-3.87132382,25.3617058,-43.6221352
171.813097,-4.00106859,25.7000675,-42.946167
171.823297,-4.13085794,25.362112,-42.9465103
171.833297,-4.38826847,25.7000675,-43.6224823
171.843487,-4.259202,25.3619099,-43.9606438
171.853487,-4.13085794,25.362112,-43.2846718
171.863687,-4.259202,24.6855907,-42.946167
171.873687,-4.2599473,25.0239506,-43.6228333
171.883883,-3.74162459,25.3615017,-44.9743958
171.893883,-4.13085794,25.0239506,-44.2991562
171.904074,-4.13013506,25.0237503,-43.2843246
171.914074,-4.13158178,26.3768063,-43.9613419
171.924274,-3.87200165,24.6855907,-43.2843246
171.934274,-4.00246954,25.0241489,-44.6376724
171.94447,-3.74293494,25.0237503,-43.2843246
171.95447,-4.00176907,25.7002735,-44.6373177
171.964661,-3.87200165,25.3619099,-43.9606438
171.974661,-3.87200165,25.0237503,-43.9606438
171.984867,-4.2599473,25.7002735,-43.6228333
171.994867,-3.87267947,25.7002735,-44.2991562
172.005063,-4.13158178,26.038641,-44.2995071
172.015063,-4.00106859,26.3763847,-43.6224823
172.025248,-3.35632229,26.3765965,-44.2991562
172.035248,-3.87267947,26.7147579,-42.9465103
172.045448,-4.13085794,26.7147579,-43.6228333
172.055448,-3.74359012,27.3910809,-44.2991562
172.065644,-3.74359012,26.7147579,-43.9609947
172.075838,-4.00176907,28.0674038,-43.2846718
172.085838,-3.615134,27.3912983,-44.2995071
172.095838,-3.74359012,27.7292423,-43.9609947
172.10604,-3.87267947,28.7437267,-43.6228333
172.11604,-3.614501,28.4055653,-43.6228333
172.126237,-3.74227977,29.0814228,-42.9458199
172.136425,-4.13013506,29.7579727,-43.9606438
172.146425,-4.13013506,29.4198151,-43.9606438
172.156621,-4.00176907,30.4345341,-43.6228333
172.166621,-4.2599473,31.110857,-43.9609947
172.176818,-4.00176907,30.7726955,-42.6083488
172.186818,-3.61386824,30.7724495,-43.6224823
172.197018,-3.615134,31.4492683,-43.6231804
172.207018,-4.13085794,32.1253433,-43.2846718
172.217214,-3.74621439,32.1263733,-43.6242332
172.227214,-4.13013506,31.4487667,-43.2843246
172.237408,-3.74293494,31.7869263,-42.946167
172.247408,-4.12941217,32.4629822,-42.607666
172.257599,-4.13013506,32.801403,-42.2698479
172.267599,-4.00036812,31.4485149,-42.607666
172.277795,-4.51654434,32.4629822,-41.9313545
172.287795,-4.13013506,31.7869263,-42.946167
172.297995,-4.00176907,31.4490185,-42.6083488
172.307995,-4.259202,32.4632416,-42.6080055
172.318191,-4.00176907,31.7871799,-42.6083488
172.328191,-4.2599473,31.110857,-43.2846718
172.338388,-4.259202,32.4632416,-43.2843246
172.348388,-4.13085794,31.4490185,-41.9320259
172.358582,-4.13230562,31.1113548,-42.6090279
172.368582,-4.13013506,31.1106091,-43.2843246
172.378778,-4.38826847,30.4342899,-42.2698479
172.388778,-4.51891756,30.0966129,-42.2705231
172.398978,-4.00106859,30.4342899,-41.9316902
172.408978,-4.13085794,30.7726955,-41.9320259
172.419169,-4.51891756,29.4202843,-42.9468498
172.429169,-4.51812601,29.0818882,-43.2846718
172.439365,-3.486022,29.082119,-43.2850151
172.449365,-4.2599473,28.0674038,-42.9465103
172.459559,-4.52129316,27.3919601,-43.6242332
172.469559,-4.13158178,27.3912983,-42.6086884
172.479756,-3.87335777,26.7149696,-42.6086884
172.489756,-4.38826847,25.7000675,-43.2843246
172.499952,-4.13158178,24.6859856,-42.6086884
172.509952,-3.87403631,24.0098495,-42.947197
172.520149,-4.77630472,23.3331432,-42.6083488
172.530149,-4.51812601,22.6568203,-42.2701874
172.540346,-4.26069355,23.3333282,-42.2705231
172.550346,-4.26069355,21.6425076,-42.6086884
172.560545,-4.2614398,20.6281796,-43.6235275
172.570545,-4.51812601,20.28969,-43.2846718
172.580742,-4.13158178,19.6135216,-42.2705231
172.590742,-4.13158178,19.2753582,-42.6086884
172.600929,-4.38980532,18.2608662,-41.9323578
172.610929,-4.38903666,19.2752056,-41.9320259
172.621129,-4.26069355,18.9371948,-41.9323578
172.631129,-4.26069355,17.2463741,-41.9323578
172.641326,-4.26069355,17.2463741,-41.256031
172.651326,-4.00246954,16.2318802,-41.256031
172.661516,-4.51812601,16.5699139,-40.57938
172.671516,-4.259202,16.2316208,-40.5790558
172.681716,-4.77714109,15.2173882,-40.5797005
172.691716,-4.64721537,14.5409441,-39.5648956
172.701912,-4.64721537,14.5409441,-40.57938
172.711912,-4.51812601,13.5264597,-40.2412186
172.722103,-4.64721537,13.8646212,-39.5648956
172.732103,-4.38980532,12.8502388,-39.2270432
172.742303,-4.64640188,13.5263519,-39.564579
172.752303,-4.64721537,13.1882982,-39.2267342
172.762499,-4.90539408,12.8501368,-38.5504112
172.772499,-4.64721537,12.8501368,-39.2267342
172.78269,-4.64721537,11.8356524,-38.5504112
172.79269,-4.64640188,12.5118752,-37.5356255
172.80289,-4.90453529,12.1737165,-37.5356255
172.81289,-4.77546883,11.1592398,-37.5356255
172.823086,-5.0353651,11.4975824,-37.8743896
172.833086,-4.90453529,10.4829226,-37.5356255
172.843286,-4.90367699,11.4973068,-37.1971664
172.853286,-5.03360224,11.1592398,-36.8593063
172.863482,-5.29266214,10.8211679,-36.8596039
172.873482,-4.77463293,10.4828386,-35.5063896
172.883682,-5.0380125,10.1451702,-34.8317528
172.893682,-4.90539408,10.144845,-35.1687965
172.903867,-5.03360224,10.1447639,-34.8303566
172.913867,-5.29080915,9.80652618,-34.4919205
172.924064,-5.16357279,10.144845,-34.1543121
172.934064,-5.03360224,10.1447639,-33.8158798
172.944263,-5.93706942,9.13028717,-33.4777184
172.954263,-6.32537651,10.144845,-32.8016663
172.96446,-5.55084085,8.45403767,-32.1253433
172.97446,-5.29173565,8.79212856,-32.801403
172.98465,-5.80800247,8.79212856,-30.7724495
172.99465,-5.93602991,8.45390224,-31.1103592
173.004856,-5.93810844,7.77771425,-30.0963726
173.014856,-5.93706942,7.43949318,-30.4342899
173.02505,-5.93706942,7.10133457,-29.7579727
173.03505,-6.32648468,7.77777624,-28.7439556
173.045237,-5.93602991,6.7631216,-28.0669537
173.055237,-6.32426929,7.43949318,-28.4053383
173.065437,-6.19628716,7.10139132,-26.7147579
173.075437,-6.19628716,5.74874544,-26.7147579
173.085634,-6.19520283,5.74869919,-26.3763847
173.095827,-5.93810844,5.41058397,-25.362112
173.105827,-6.58355522,5.0724225,-24.3476276
173.115827,-6.58355522,5.0724225,-24.6857891
173.12603,-6.45446587,4.39609957,-23.3331432
173.13603,-6.32537651,4.39609957,-21.9804974
173.146229,-6.58355522,4.73426104,-21.9804974
173.156414,-6.58355522,4.73426104,-20.28969
173.166414,-6.45446587,3.71977639,-20.28969
173.176611,-6.58355522,4.39609957,-18.2607212
173.186611,-6.84053612,3.38158798,-18.2605743
173.19681,-6.96960306,3.71974659,-17.2460976
173.20681,-6.97082329,3.71977639,-15.217267
173.217007,-6.71146965,4.0579052,-15.217145
173.227007,-6.84173393,4.0579381,-15.217267
173.237204,-6.71146965,3.38158798,-13.5263519
173.247204,-6.83933878,3.71971679,-12.511775
173.257397,-6.97204399,2.70531344,-11.1594181
173.267397,-7.09991264,3.38161492,-10.4830065
173.277594,-7.22773647,4.39606428,-8.45396996
173.287594,-6.45446587,4.0579381,-7.43955278
173.29779,-6.84293222,4.05797005,-8.11594009
173.30779,-7.230268,4.05797005,-6.4251194
173.31799,-7.36066914,5.07250357,-5.07250357
173.32799,-6.96960306,4.73422289,-4.39606428
173.338175,-6.84053612,6.08685827,-2.70527029
173.348175,-7.35809088,5.41058397,-2.36713052
173.358371,-7.35680342,7.10133457,-1.69079399
173.368371,-7.35809088,6.76322985,-1.01448452
173.378571,-7.48849201,7.10144758,-0
173.388571,-7.48849201,7.77777624,1.01449251
173.398768,-7.09991264,8.79219913,1.69080746
173.408768,-7.48455954,8.11574554,1.3526243
173.418958,-7.74671555,9.46859741,2.02898502
173.428958,-7.35809088,10.144845,2.70529199
173.439158,-7.61626959,11.1593294,3.04345345
173.449158,-7.35422802,10.8209076,3.71968699
173.459355,-7.48324919,11.1590614,3.71968699
173.469355,-7.61493683,11.8355579,4.0579052
173.479554,-7.61493683,12.8500338,4.0579052
173.489554,-7.74264765,12.511775,5.07234097
173.499754,-7.35680342,12.1737165,4.39606428
173.509754,-7.74264765,14.2025547,4.05787277
173.519941,-7.48586988,13.8645105,5.07238197
173.529941,-7.74129248,13.1879807,5.07230043
173.540138,-7.61493683,13.5263519,4.39606428
173.550138,-7.61626959,13.8646212,5.0724225
173.560338,-7.7440033,14.5408278,5.07238197
173.570338,-7.7440033,14.5408278,4.73422289
173.580534,-8.12977982,15.2170229,3.71971679
173.590534,-7.8716917,15.8933353,4.73418522
173.600731,-7.48718023,14.8791056,4.39609957
173.610731,-7.7440033,14.2026691,3.71974659
173.620931,-7.61493683,15.217145,4.73422289
173.630931,-7.7440033,14.2026691,3.71974659
173.641115,-7.22773647,14.5408278,4.73422289
173.651115,-8.12835693,14.2024412,3.04338026
173.661309,-7.74535894,15.217267,4.0579381
173.671309,-7.74535894,14.2027826,3.04345345
173.681511,-8.00353813,13.5264597,3.04345345
173.691511,-7.61626959,14.2027826,3.04345345
173.701711,-7.74535894,14.2027826,4.39609957
173.711711,-8.00213718,13.5263519,2.70527029
173.721902,-7.74671555,13.8647318,2.36714935
173.731902,-7.99933577,13.5261345,2.7052269
173.742098,-7.87307024,12.8500338,2.70527029
173.752098,-7.48586988,13.1881924,2.0289526
173.762292,-8.26171589,12.8501368,3.38161492
173.772292,-7.7440033,12.8500338,2.70527029
173.782489,-7.61360359,13.5262432,2.36709261
173.792489,-8.00073624,13.1880865,2.36709261
173.802694,-7.48718023,12.5119753,3.04345345
173.812694,-8.13120365,12.8500338,2.70527029
173.822879,-8.00213718,13.5263519,3.38158798
173.832879,-7.61626959,13.1882982,2.70529199
173.843076,-7.74535894,12.1738138,3.71977639
173.853076,-7.61360359,12.8499308,3.3815608
173.863275,-7.22773647,12.8500338,3.04342914
173.873275,-7.35680342,12.1737165,3.04342914
173.883466,-7.61360359,12.511775,3.04340458
173.893466,-7.61360359,13.5262432,4.05787277
173.903663,-7.61493683,12.8500338,3.38158798
173.913663,-7.35551548,13.1880865,3.3815608
173.923862,-7.35680342,13.1881924,4.73422289
173.933862,-7.7440033,13.8645105,4.73422289
173.944053,-7.61493683,12.8500338,4.0579052
173.954053,-8.00213718,12.8500338,4.73422289
173.964249,-7.48718023,13.1882982,5.41058397
173.974249,-7.61493683,13.8645105,5.74869919
173.984449,-7.22773647,13.5263519,4.73422289
173.994449,-7.74264765,13.864399,5.41049719
174.00464,-7.61360359,14.2025547,5.07234097
174.01464,-7.230268,14.2028952,6.08695507
174.024839,-7.7440033,14.5408278,5.74869919
174.034839,-7.22773647,14.5408278,6.08685827
174.045036,-7.48586988,14.8789864,6.08685827
174.055036,-7.61493683,14.5408278,6.76317596
174.065233,-7.8744483,14.8791056,6.76322985
174.075233,-7.48455954,15.5551796,6.08680916
174.085432,-7.35551548,15.2170229,6.7631216
174.095432,-7.74535894,15.217267,7.43955278
174.105623,-7.74535894,15.5554285,6.76322985
174.115814,-7.61360359,15.5551796,5.74865341
174.125814,-7.35551548,16.5696468,6.7631216
174.136013,-7.48455954,15.5551796,6.7631216
174.146013,-7.09991264,15.217267,6.76322985
174.15621,-7.61760378,16.2318802,6.76328373
174.16621,-7.61760378,15.5555525,6.4251194
174.1764,-7.48980379,16.5701771,7.1015048
174.1864,-7.7440033,15.8934631,6.76317596
174.1966,-7.8744483,15.5554285,6.42506838
174.2066,-7.74535894,15.89359,6.76322985
174.216797,-7.48586988,16.9079399,5.41054058
174.226797,-7.48586988,16.9079399,6.42501688
174.236996,-7.48455954,16.2314911,5.74865341
174.246996,-7.48586988,15.8934631,6.08685827
174.257193,-8.00353813,16.2317524,6.42506838
174.267193,-7.61760378,16.9082088,6.4251194
174.277389,-8.00213718,16.2316208,5.41054058
174.287389,-7.7440033,16.9079399,6.08685827
174.297577,-7.8744483,16.5699139,6.08690691
174.307577,-8.00213718,16.9079399,6.08685827
174.317774,-7.35809088,16.5699139,4.73426104
174.327774,-7.74535894,17.5843983,5.41058397
174.33797,-8.26027012,16.9079399,5.07238197
174.34797,-7.48586988,17.2460976,5.07238197
174.358164,-7.87582779,17.2463741,6.76328373
174.368164,-7.8716917,17.2459602,5.07234097
174.378361,-7.8744483,17.5843983,5.0724225
174.388361,-8.13690186,17.9229889,5.74888325
174.398557,-8.13120365,17.5842571,6.76317596
174.408557,-8.00213718,18.5987339,5.41054058
174.418757,-8.12977982,17.9222717,5.74865341
174.428757,-7.7440033,17.9224148,5.74869919
174.438954,-7.87031412,18.9365883,6.08676052
174.448954,-8.26027012,18.5987339,5.41054058
174.459147,-7.87307024,18.9368916,5.41054058
174.469147,-8.00213718,18.9368916,5.41054058
174.479344,-8.13262653,19.9515285,6.08690691
174.489344,-7.87307024,20.6276855,5.74869919
174.49954,-8.13262653,20.28969,6.08690691
174.50954,-8.00213718,21.3040028,6.42501688
174.51974,-8.00353813,21.3041744,5.41058397
174.52974,-8.13120365,23.3329563,6.42501688
174.539931,-8.13405132,22.3188362,6.08695507
174.549931,-8.00493908,23.3333282,6.76328373
174.56013,-8.26461124,22.3190155,6.76333809
174.57013,-7.74264765,23.3327694,6.42496538
174.580324,-7.7440033,25.0237503,6.42501688
174.590324,-7.8744483,24.0094662,7.10139132
174.600521,-8.26316357,25.0241489,7.10144758
174.610521,-7.61626959,24.3476276,6.76322985
174.620708,-8.39080524,25.362112,7.10139132
174.630708,-8.00213718,26.3763847,7.43949318
174.640917,-8.13547611,26.7151852,7.77783871
174.650917,-7.61493683,27.7290211,8.11581039
174.661117,-8.13262653,27.3910809,7.10139132
174.671117,-7.87307024,27.3908615,7.43949318
174.681304,-8.26027012,28.0671787,7.10133457
174.691304,-7.87582779,28.7439556,7.43961191
174.701501,-7.87582779,29.082119,6.76328373
174.711501,-8.00493908,29.082119,7.77777624
174.721695,-7.74264765,29.4195786,7.43943357
174.731695,-7.7440033,29.7579727,7.43949318
174.741891,-7.87307024,29.7579727,7.43949318
174.751891,-8.00774479,31.4497738,7.43973112
174.762088,-7.87307024,30.0961323,7.77765226
174.772088,-7.61760378,30.7729397,6.76328373
174.782281,-8.13120365,31.7869263,7.77765226
174.792281,-7.61893845,31.7876873,7.1015048
174.802478,-7.87307024,33.1395607,7.43949318
174.812478,-7.61493683,32.801403,7.77765226
174.822669,-7.74943018,33.1406212,7.43973112
174.832669,-7.61760378,33.4782524,7.43961191
174.842868,-7.10364437,34.1551285,6.76339197
174.852868,-7.61493683,34.8303566,6.42501688
174.863065,-7.35809088,35.1687965,6.42506838
174.873065,-7.61493683,34.8303566,5.74869919
174.883265,-7.61626959,35.506958,5.41058397
174.893265,-7.61360359,36.1827011,5.74865341
174.903455,-7.74264765,36.1827011,6.08680916
174.913455,-7.74264765,37.1971664,5.74865341
174.923655,-7.61360359,37.1971664,4.73418522
174.933655,-7.74535894,37.5359268,5.41058397
174.943857,-7.7440033,37.5356255,4.73422289
174.953857,-7.35809088,38.5504112,4.0579381
174.964042,-7.35937977,39.2270432,3.71980596
174.974042,-7.7440033,38.8882599,3.71974659
174.984245,-8.00493908,39.9033737,2.70531344
174.994245,-7.61493683,39.9027367,2.0289526
175.004438,-7.35551548,41.2550392,1.6907804
175.014438,-7.35680342,41.2553711,1.0144763
175.024629,-7.74671555,41.256031,1.69082093
175.034629,-7.74535894,41.5938644,0.338161498
175.044826,-7.7440033,42.2698479,1.0144763
175.054826,-7.23153448,41.9326935,0.338166893
175.065025,-7.61626959,42.2701874,-0.338161498
175.075025,-7.74671555,42.9468498,-0.676328361
175.085216,-7.48586988,43.9606438,-0.676317573
175.095216,-7.61626959,42.2701874,-2.36713052
175.105413,-7.61626959,44.6373177,-2.02896905
175.115413,-7.35809088,43.9609947,-2.02896905
175.125612,-7.48324919,44.2980919,-2.7052269
175.135612,-7.09991264,44.2991562,-2.36713052
175.145809,-7.35937977,44.6376724,-3.04347754
175.156003,-7.35680342,44.9751167,-3.71974659
175.166003,-7.35809088,44.6373177,-3.38161492
175.176199,-7.61626959,45.9899635,-4.39609957
175.186199,-7.22773647,45.3132782,-6.08685827
175.19639,-7.229002,46.328125,-5.41058397
175.20639,-7.35809088,45.3136406,-6.08690691
175.216589,-7.87307024,45.9895935,-5.41054058
175.226589,-6.97082329,45.6518021,-6.42506838
175.236789,-7.35809088,46.328125,-7.10139132
175.246789,-7.23533726,47.6826782,-7.10167551
175.256992,-6.97204399,48.0193138,-7.43961191
175.266992,-7.09742689,47.3418503,-7.10127735
175.277182,-7.229002,47.6807709,-7.77771425
175.287182,-7.10115623,47.6811485,-8.79226875
175.297373,-7.229002,47.3426094,-8.79219913
175.307373,-6.84173393,48.0189323,-8.45403767
175.317567,-6.83933878,48.0181618,-9.46837044
175.327567,-7.09991264,48.3570938,-9.80668354
175.337763,-6.83933878,48.3563194,-10.4828386
175.347763,-6.97326565,48.6960335,-11.1595078
175.35796,-6.97204399,49.0338058,-11.1594181
175.36796,-6.58355522,48.3570938,-12.8501368
175.378159,-6.71146965,48.0185471,-13.1881924
175.388159,-6.84053612,49.3711815,-12.8500338
175.39835,-6.45220661,49.3707886,-12.8499308
175.40835,-6.45446587,49.3715782,-13.8646212
175.41855,-6.84173393,48.6952553,-15.217267
175.42855,-6.58355522,49.0334167,-15.217267
175.438746,-6.45446587,49.3715782,-14.5409441
175.448746,-6.19737244,49.3719711,-17.2463741
175.458937,-6.45559645,49.7101364,-16.9082088
175.468937,-6.71264458,48.6952553,-16.9080753
175.479137,-6.45333624,50.0475006,-17.9224148
175.489137,-6.45446587,49.7097397,-17.9225597
175.499333,-6.06826067,49.3719711,-18.2608662
175.509333,-6.58240271,49.3711815,-18.5987339
175.51953,-6.58355522,49.3715782,-19.2752056
175.52953,-6.32537651,50.0479012,-19.9515285
175.539729,-6.06613588,50.3856583,-19.9513683
175.549729,-6.58470821,49.0338058,-19.9516869
175.55992,-6.19520283,49.3711815,-20.9658451
175.56992,-6.32426929,49.0330238,-19.9513683
175.580117,-6.32426929,48.6948662,-21.3040028
175.590117,-6.06507397,49.7089424,-20.9656773
175.600316,-6.19628716,50.0479012,-21.3041744
175.610316,-5.81003666,49.7101364,-20.9661789
175.620513,-5.93810844,50.7242241,-20.966013
175.630513,-6.19628716,49.7097397,-21.6423359
175.64071,-6.19628716,50.0479012,-20.966013
175.65071,-5.9391489,50.0482979,-20.6280155
175.660897,-5.93706942,50.0475006,-21.3040028
175.670897,-5.80800247,49.709343,-21.9803219
175.681097,-6.19628716,49.3715782,-21.9804974
175.691097,-5.93810844,49.7097397,-21.6423359
175.701294,-5.9391489,49.7101364,-24.0096569
175.711294,-6.19628716,48.6952553,-22.9949818
175.72149,-6.0671978,48.6952553,-23.6713047
175.73149,-5.81309128,49.0349884,-24.0102367
175.741681,-6.32537651,48.3570938,-24.6857891
175.751681,-5.68092489,48.0193138,-26.038641
175.76188,-5.55181313,47.6811485,-25.7004776
175.77188,-5.80901909,47.3426094,-25.7002735
175.782071,-6.0671978,47.0044479,-26.3765965
175.792071,-5.68092489,47.0048218,-27.0531349
175.802271,-5.80800247,47.0040703,-26.0382271
175.812271,-5.67992973,45.9899635,-27.7292423
175.822467,-5.9391489,45.3139992,-27.3912983
175.832467,-5.93810844,45.3136406,-28.4055653
175.842661,-6.19628716,45.3136406,-28.7437267
175.852661,-5.93810844,45.3136406,-29.4200497
175.862858,-6.06613588,44.2988014,-29.4198151
175.872858,-5.9391489,44.6376724,-30.4347763
175.883054,-5.80901909,45.3136406,-29.7582111
175.893054,-6.19628716,43.6228333,-29.7582111
175.903254,-6.0671978,44.2991562,-30.0963726
175.913254,-5.80901909,44.9754791,-30.7726955
175.92345,-6.0671978,44.2991562,-31.4490185
175.93345,-5.67992973,43.9609947,-30.0963726
175.94365,-6.19520283,43.9606438,-30.7724495
175.95365,-5.9391489,43.9613419,-30.7729397
175.963841,-6.06826067,43.6231804,-29.4202843
175.973841,-5.67992973,42.9465103,-29.7582111
175.984032,-5.54889727,43.6221352,-29.7577343
175.994032,-5.678936,43.9606438,-30.4342899
176.004237,-5.93706942,43.9606438,-31.4487667
176.014237,-5.93706942,44.2988014,-30.0961323
176.024422,-6.0671978,44.6373177,-29.7582111
176.034422,-6.32648468,45.6521645,-28.7439556
176.044618,-5.93706942,44.6369591,-28.4053383
176.054618,-5.80800247,44.9751167,-29.0816555
176.064815,-6.19520283,44.9751167,-28.0671787
176.074815,-5.68192005,45.6525307,-27.3915176
176.085015,-5.80901909,46.328125,-27.7292423
176.095015,-6.45446587,45.3136406,-26.3765965
176.105205,-5.67992973,45.3136406,-27.0529194
176.115205,-5.81003666,45.9903297,-25.7004776
176.125405,-6.06613588,47.3422318,-26.7145443
176.135405,-5.9391489,46.6666565,-26.3768063
176.145602,-6.19628716,45.6518021,-25.0239506
176.155602,-6.06826067,45.9903297,-25.7004776
176.165801,-5.93810844,47.0044479,-25.0239506
176.175801,-6.0671978,46.6662865,-25.362112
176.185998,-6.19737244,46.6666565,-24.6859856
176.195998,-6.19520283,45.3132782,-26.3763847
176.206194,-6.45559645,45.9903297,-25.3623142
176.216379,-6.0671978,47.0044479,-24.3476276
176.226379,-6.19520283,46.327755,-25.7000675
176.236579,-6.0671978,46.328125,-25.362112
176.246579,-6.45446587,47.0044479,-25.7002735
176.256778,-6.0671978,45.6518021,-25.362112
176.266778,-6.19845819,45.6525307,-25.0243492
176.276969,-6.32426929,45.9895935,-25.0237503
176.286969,-6.32426929,45.9895935,-25.3619099
176.297166,-6.71382046,44.9758377,-25.7004776
176.307166,-6.71264458,45.3136406,-27.0529194
176.317365,-6.19628716,44.2991562,-27.0529194
176.327365,-6.32759285,44.2998619,-26.377018
176.337562,-6.45559645,43.9613419,-28.067627
176.347562,-6.71382046,44.6376724,-27.7294636
176.357753,-6.45559645,44.2995071,-28.4057903
176.367753,-6.19520283,44.9751167,-27.0527039
176.377952,-6.32537651,43.9609947,-29.0818882
176.387952,-6.06826067,43.9613419,-28.4057903
176.398149,-6.58701563,42.9475403,-29.0825863
176.408149,-6.19628716,42.9465103,-30.4345341
176.418348,-5.68092489,43.2850151,-29.4202843
176.428348,-6.19737244,43.2850151,-30.4347763
176.438539,-6.06826067,42.2705231,-30.7729397
176.448539,-6.3287015,42.6093712,-31.7879429
176.458736,-5.81003666,41.9323578,-31.111105
176.468736,-6.32759285,42.2708626,-31.4495201
176.478926,-6.06826067,41.256031,-32.8019257
176.488926,-6.06826067,40.9178658,-33.1400909
176.499126,-6.06932354,41.2563591,-32.4640198
176.509126,-5.80901909,40.9175415,-33.1398277
176.519323,-5.80800247,40.9172134,-33.8158798
176.529323,-5.81003666,41.5941925,-33.8164177
176.539522,-5.55181313,40.5797005,-34.8309097
176.549522,-5.42080212,40.5790558,-35.1685143
176.559713,-5.29173565,39.9027367,-35.5066719
176.569713,-5.29266214,40.57938,-35.506958
176.579909,-5.03360224,40.2408943,-35.8448296
176.589909,-5.4217515,39.5648956,-35.8451195
176.600106,-5.0353651,38.8888817,-36.8598938
176.610106,-5.29173565,38.8882599,-36.8593063
176.620303,-5.67992973,38.2122498,-37.1977654
176.630303,-5.29637194,39.227993,-37.8753014
176.640502,-4.64721537,37.5359268,-37.5359268
176.650502,-4.77714109,38.2125511,-37.8743896
176.660699,-4.90625334,38.2125511,-37.8743896
176.670699,-5.1626687,36.5211487,-39.2264175
176.680887,-5.29358912,37.1980591,-38.2125511
176.690887,-4.90539408,37.1977654,-39.2267342
176.701086,-4.90453529,35.8448296,-38.5501022
176.711086,-4.77546883,36.5211487,-38.8882599
176.721283,-5.0353651,36.183567,-38.8888817
176.731283,-5.03360224,35.8448296,-38.5501022
176.741491,-5.03448343,35.506958,-38.2122498
176.751491,-4.51733541,34.4921951,-37.8737831
176.761673,-5.29266214,35.8451195,-39.2267342
176.771673,-5.03272104,35.5063896,-39.9024162
176.78187,-5.1626687,35.5066719,-38.8882599
176.79187,-5.29173565,35.1685143,-37.8737831
176.802069,-5.55181313,35.5072403,-38.2125511
176.812069,-5.42270088,35.169075,-38.8888817
176.82226,-4.90625334,35.169075,-38.8888817
176.83226,-5.80901909,35.506958,-37.5359268
176.842466,-5.1626687,34.4921951,-37.8737831
176.852466,-5.4217515,34.1543121,-37.8740883
176.86265,-5.68092489,34.8309097,-37.8743896
176.87265,-5.81003666,34.8309097,-36.8598938
176.882847,-5.55181313,35.8454018,-37.1980591
176.892847,-6.0671978,35.1687965,-37.1977654
176.903047,-5.55181313,34.4927483,-36.5217323
176.913047,-5.80901909,35.1687965,-35.506958
176.923243,-6.06613588,34.8303566,-35.1685143
176.933243,-6.19628716,35.1687965,-35.506958
176.943434,-6.58470821,35.5072403,-34.8309097
176.953434,-6.45446587,35.8451195,-33.4779892
176.963634,-6.58355522,34.1543121,-34.4924736
176.973634,-6.71382046,34.4927483,-32.8019257
176.983824,-6.58470821,34.8309097,-32.8019257
176.993824,-6.58240271,34.8303566,-32.4632416
