time,msl_altitude,agl_altitude,vert_speed
104.085093,1024.89771,864.897705,-30.878828
104.137171,1023.30658,863.30658,-30.9415302
104.185091,1021.56964,861.569641,-31.1074009
104.236886,1019.97858,859.978577,-31.1650772
104.285099,1018.25812,858.258118,-31.3135948
104.337082,1016.57343,856.573425,-31.4317532
104.385113,1015.18884,855.188843,-31.3305168
104.43762,1013.87024,853.870239,-31.1798134
104.485111,1012.39478,852.394775,-31.1504421
104.535095,1010.86981,850.869812,-31.1544952
104.585268,1009.30627,849.306274,-31.1863403
104.635115,1007.6546,847.654602,-31.2827606
104.685111,1005.97821,845.97821,-31.3943176
104.735342,1004.43665,844.436646,-31.402153
104.785113,1002.87036,842.870361,-31.4302807
104.835115,1001.3316,841.331604,-31.4363842
104.885331,1000.02954,840.029541,-31.2695942
104.935114,998.507324,838.507324,-31.2667618
104.985119,997.07312,837.07312,-31.1999683
105.037642,995.62793,835.62793,-31.1414413
105.085114,994.25708,834.25708,-31.0304413
105.135098,992.690796,832.690796,-31.0645046
105.185344,991.240112,831.240112,-31.0118217
105.2351,989.965576,829.965576,-30.8339443
105.285117,988.850708,828.850708,-30.5431576
105.335458,987.512939,827.512939,-30.4222126
105.385116,985.899841,825.899841,-30.5010643
105.435118,984.416077,824.416077,-30.4860935
105.485346,982.9021,822.9021,-30.4940014
105.535242,981.404602,821.404602,-30.4881554
105.585101,979.920898,819.920898,-30.4718609
105.637105,978.404114,818.404114,-30.4806023
105.685133,976.83783,816.83783,-30.523035
105.735101,975.249512,815.249512,-30.5819912
105.785338,973.950256,813.950256,-30.4302101
105.835103,972.438965,812.438965,-30.4341927
105.88512,971.16449,811.16449,-30.2667351
105.935104,969.719299,809.719299,-30.2268658
105.985122,968.290649,808.290649,-30.1754723
106.035106,966.768372,806.768372,-30.1935081
106.085349,965.364502,805.364502,-30.124794
106.136878,964.076233,804.076233,-29.9731503
106.185104,962.68335,802.68335,-29.9025097
106.237523,961.516174,801.516174,-29.6699295
106.285105,960.450867,800.450867,-29.3679924
106.335123,959.908569,799.908569,-28.6926975
106.385107,959.473633,799.473633,-27.9573116
106.437133,958.953369,798.953369,-27.2991066
106.485105,958.372559,798.372559,-26.7023582
106.537137,957.6073,797.6073,-26.2535267
106.585107,956.085022,796.085022,-26.3648987
106.635106,954.072815,794.072815,-26.8301754
106.68527,952,792,-27.3283062
106.735117,950.356628,790.356628,-27.5029297
106.785107,948.702209,788.702209,-27.6838017
106.837233,947.080872,787.080872,-27.8361034
106.885108,945.269592,785.269592,-28.1207886
106.935129,943.598694,783.598694,-28.2995701
106.98511,941.850708,781.850708,-28.5277843
107.037453,939.987122,779.987122,-28.8376923
107.085108,938.335449,778.335449,-28.9835682
107.135839,936.697571,776.697571,-29.1175632
107.18511,935.045959,775.045959,-29.2581558
107.235624,933.380554,773.380554,-29.4060459
107.285111,931.78949,771.78949,-29.4970798
107.337405,930.225952,770.225952,-29.5656281
107.385128,928.948669,768.948669,-29.4224777
107.437562,928.103577,768.103577,-28.9709454
107.48513,926.840088,766.840088,-28.8336315
107.535114,925.469238,765.469238,-28.7777538
107.585274,923.674438,763.674438,-29.0296364
107.63513,922.072388,762.072388,-29.1371021
107.68513,921.353882,761.353882,-28.6021481
107.73536,921.298828,761.298828,-27.5949287
107.785131,921.260315,761.260315,-26.6019707
107.835133,921.161194,761.161194,-25.6771088
107.885361,920.514343,760.514343,-25.1711426
107.935135,918.937012,758.937012,-25.3516369
107.985131,916.999084,756.999084,-25.7913017
108.037346,914.818909,754.818909,-26.3968601
108.085133,912.869995,752.869995,-26.8207626
108.135117,910.929321,750.929321,-27.22966
108.18539,909.197876,749.197876,-27.4781418
108.235115,907.499451,747.499451,-27.6947632
108.285136,906.216675,746.216675,-27.6058655
108.337122,905.04126,745.04126,-27.4402523
108.385134,904.08606,744.08606,-27.1219692
108.435136,902.610596,742.610596,-27.1863861
108.485352,901.181946,741.181946,-27.2169456
108.53689,899.871643,739.871643,-27.1594467
108.585119,898.44574,738.44574,-27.1886177
108.635417,896.975769,736.975769,-27.2495384
108.685136,895.249817,735.249817,-27.4964886
108.73512,893.716553,733.716553,-27.5965023
108.785366,892.155762,732.155762,-27.7149353
108.835121,890.716064,730.716064,-27.7419338
108.885139,889.122253,729.122253,-27.8803501
108.93512,887.500854,727.500854,-28.0346947
108.98514,885.956604,725.956604,-28.1304836
109.035121,884.492126,724.492126,-28.168129
109.085367,883.041443,723.041443,-28.1936455
109.135263,881.769714,721.769714,-28.0873756
109.185122,880.814514,720.814514,-27.7560844
109.237251,879.884094,719.884094,-27.4144135
109.285123,878.328796,718.328796,-27.5328026
109.335141,876.459717,716.459717,-27.8768692
109.385122,875.01178,715.01178,-27.907795
109.437504,873.899658,713.899658,-27.6950836
109.485123,873.428955,713.428955,-27.0205441
109.535863,872.3526,712.3526,-26.8027172
109.585137,870.852417,710.852417,-26.8973083
109.635124,869.302612,709.302612,-27.0254021
109.685297,868.094177,708.094177,-26.902586
109.735126,867.323364,707.323364,-26.467617
109.785125,866.183777,706.183777,-26.309679
109.837529,864.64502,704.64502,-26.445528
109.885126,863.106201,703.106201,-26.5778122
109.935147,861.319702,701.319702,-26.8888569
109.985128,859.582703,699.582703,-27.1545773
110.037117,858.088013,698.088013,-27.2390022
110.085126,856.607056,696.607056,-27.3145657
110.137204,855.145325,695.145325,-27.3708706
110.185128,853.322998,693.322998,-27.689352
110.236922,851.486938,691.486938,-28.0083961
110.285136,850.107849,690.107849,-27.9907608
110.337119,848.332336,688.332336,-28.2613449
110.385146,847.156921,687.156921,-28.0893421
110.43762,845.510803,685.510803,-28.2634258
110.485148,843.674744,683.674744,-28.5715923
110.535132,842.086426,682.086426,-28.6914673
110.585302,840.476074,680.476074,-28.8242283
110.635155,838.901489,678.901489,-28.9287739
110.685148,837.508606,677.508606,-28.8984623
110.735366,836.181824,676.181824,-28.821413
110.785149,834.689819,674.689819,-28.8654594
110.835149,833.148315,673.148315,-28.9438057
110.885379,831.58197,671.58197,-29.0391235
110.93515,830.001953,670.001953,-29.1435108
110.985155,828.435608,668.435608,-29.2329731
111.037672,826.891357,666.891357,-29.3049698
111.085151,825.36084,665.36084,-29.3649712
111.135135,824.281738,664.281738,-29.0941505
111.185369,823.307312,663.307312,-28.7570496
111.235133,822.409912,662.409912,-28.369894
111.285151,821.575867,661.575867,-27.9451637
111.335507,820.114136,660.114136,-27.9868126
111.385152,818.660706,658.660706,-28.0210361
111.435155,817.000793,657.000793,-28.2053356
111.485382,815.585938,655.585938,-28.2070332
111.535278,814.655457,654.655457,-27.8576717
111.585137,814.297607,654.297607,-27.1006165
111.637181,814.702271,654.702271,-25.8063698
111.685169,813.68927,653.68927,-25.5735302
111.735138,812.896484,652.896484,-25.1866074
111.785384,813.262634,653.262634,-23.9683189
111.835139,813.347961,653.347961,-22.9811916
111.885157,812.662537,652.662537,-22.5795898
111.935138,811.079712,651.079712,-22.8382435
111.985155,809.10321,649.10321,-23.3789711
112.035139,806.482666,646.482666,-24.3747406
112.085373,804.115295,644.115295,-25.1635723
112.136915,802.243469,642.243469,-25.5748081
112.18514,800.476196,640.476196,-25.9004612
112.237568,798.557556,638.557556,-26.33004
112.285142,797.260986,637.260986,-26.298502
112.335159,796.382874,636.382874,-25.9622192
112.385152,795.358887,635.358887,-25.7422066
112.437169,794.062317,634.062317,-25.723032
112.485142,792.322632,632.322632,-26.0291634
112.537165,790.995789,630.995789,-26.025219
112.585143,789.035889,629.035889,-26.4834976
112.635142,787.020874,627.020874,-26.9702072
112.685315,785.129761,625.129761,-27.3562183
112.735144,782.974365,622.974365,-27.9247952
112.785143,781.091492,621.091492,-28.2835007
112.837273,779.112305,619.112305,-28.7030029
112.885145,776.978943,616.978943,-29.2241554
112.935162,775.027222,615.027222,-29.6004505
112.985146,773.070068,613.070068,-29.9715042
113.03744,771.132141,611.132141,-30.3182678
113.085154,769.618164,609.618164,-30.3521175
113.135885,767.71051,607.71051,-30.6682949
113.185146,766.047852,606.047852,-30.7981548
113.235661,764.324646,604.324646,-30.9701805
113.285148,762.912476,602.912476,-30.9104156
113.337442,761.304932,601.304932,-30.9954395
113.385165,759.724854,599.724854,-31.0564537
113.437413,758.695312,598.695312,-30.7160168
113.485166,758.136536,598.136536,-30.0426865
113.53515,757.40979,597.40979,-29.5057182
113.585323,757.010681,597.010681,-28.7428608
113.635167,756.215088,596.215088,-28.2872295
113.685166,754.246887,594.246887,-28.6907139
113.735397,752.834778,592.834778,-28.6825199
113.785168,751.885071,591.885071,-28.3390503
113.835179,750.979431,590.979431,-27.9713669
113.885386,750.494934,590.494934,-27.3073158
113.935168,749.688416,589.688416,-26.8912621
113.985168,749.159851,589.159851,-26.2833538
114.037395,749.773743,589.773743,-24.8621464
114.085169,750.362793,590.362793,-23.4911366
114.135153,750.850037,590.850037,-22.2283459
114.185399,749.985718,589.985718,-21.9748611
114.235152,748.917664,588.917664,-21.8780575
114.285169,747.120117,587.120117,-22.3135891
114.337146,745.099609,585.099609,-22.9024315
114.385171,742.556091,582.556091,-23.8566647
114.435173,740.10614,580.10614,-24.7222939
114.48541,737.692017,577.692017,-25.5410652
114.536924,735.222839,575.222839,-26.3811226
114.585152,732.902283,572.902283,-27.0940971
114.635453,730.680847,570.680847,-27.7193756
114.685172,728.853027,568.853027,-28.0429935
114.735156,726.9151,566.9151,-28.4401779
114.78539,724.977173,564.977173,-28.8258247
114.835158,723.25946,563.25946,-29.0432625
114.885175,721.530762,561.530762,-29.2647076
114.935156,720.104858,560.104858,-29.26017
114.985174,719.064331,559.064331,-28.9739704
115.035158,718.117371,558.117371,-28.6280651
115.085404,717.509033,557.509033,-28.0440617
115.135299,716.545593,556.545593,-27.7323208
115.185158,715.221497,555.221497,-27.6889038
115.237282,713.23407,553.23407,-28.1265564
115.285157,711.46405,551.46405,-28.3968563
115.335178,710.159241,550.159241,-28.3244495
115.385158,709.03064,549.03064,-28.125721
115.437544,707.800171,547.800171,-28.0037556
115.48516,706.346741,546.346741,-28.0475159
115.5359,704.463867,544.463867,-28.4006538
115.585162,702.735168,542.735168,-28.6336803
115.635161,700.890808,540.890808,-28.9461136
115.685325,699.087769,539.087769,-29.2206211
115.735162,697.39209,537.39209,-29.410162
115.785162,695.834045,535.834045,-29.4955273
115.837544,694.198975,534.198975,-29.6348476
115.885163,692.704224,532.704224,-29.6674252
115.935181,690.964478,530.964478,-29.8781281
115.985162,689.205505,529.205505,-30.0964317
116.037151,687.534607,527.534607,-30.2461472
116.085163,686.05365,526.05365,-30.2525539
116.137232,684.806641,524.806641,-30.0903645
116.185165,684.203796,524.203796,-29.4647846
116.236956,683.446777,523.446777,-28.963026
116.285172,682.593445,522.593445,-28.5442448
116.337158,681.117981,521.117981,-28.5868301
116.385183,679.436096,519.436096,-28.7786007
116.437657,677.619263,517.619263,-29.0627823
116.485181,675.788696,515.788696,-29.3485298
116.535165,674.073792,514.073792,-29.5450287
116.585329,672.449646,512.449646,-29.6708317
116.6352,670.800781,510.800781,-29.8111954
116.685184,669.193176,509.193176,-29.9179783
116.735412,667.560791,507.560791,-30.0388432
116.785186,666.066101,506.066101,-30.0588665
116.835185,664.59613,504.59613,-30.0592327
116.885413,663.1427,503.1427,-30.0459499
116.935187,661.711304,501.711304,-30.0169373
116.985201,660.3349,500.3349,-29.94981
117.037699,658.922791,498.922791,-29.9102039
117.085187,657.422546,497.422546,-29.9355888
117.135168,655.781921,495.781921,-30.0599422
117.185414,654.479858,494.479858,-29.9365559
117.23517,653.078735,493.078735,-29.8867989
117.285187,651.647339,491.647339,-29.8608475
117.33554,650.171875,490.171875,-29.8671207
117.385186,648.715637,488.715637,-29.8592644
117.435188,647.336548,487.336548,-29.7943745
117.485407,645.965698,485.965698,-29.7251701
117.535315,644.435181,484.435181,-29.7726326
117.585174,642.987244,482.987244,-29.7591801
117.637227,641.6604,481.6604,-29.6598454
117.68519,640.17395,480.17395,-29.675312
117.735174,638.610413,478.610413,-29.7477264
117.785421,636.969788,476.969788,-29.8747025
117.835173,635.469543,475.469543,-29.8964138
117.88519,634.153748,474.153748,-29.7833195
117.935174,633.506836,473.506836,-29.1864643
117.985192,632.876465,472.876465,-28.5927505
118.035182,632.138733,472.138733,-28.091362
118.085422,631.29364,471.29364,-27.6777706
118.136899,630.20636,470.20636,-27.4505672
118.185177,628.513428,468.513428,-27.66922
118.237605,626.836975,466.836975,-27.8684826
118.285178,625.367065,465.367065,-27.9160233
118.335196,623.561279,463.561279,-28.2046242
118.385183,622.300476,462.300476,-28.0929527
118.437206,620.577271,460.577271,-28.3184109
118.485178,618.994507,458.994507,-28.4365311
118.537256,617.232727,457.232727,-28.6812115
118.585177,615.622375,455.622375,-28.8112774
118.635179,614.146912,454.146912,-28.8403015
118.685352,612.632935,452.632935,-28.8956184
118.735187,611.085876,451.085876,-28.9743862
118.78518,609.877441,449.877441,-28.8043346
118.837297,608.677246,448.677246,-28.6344357
118.885181,607.358704,447.358704,-28.5538845
118.935199,606.246582,446.246582,-28.3231049
118.98518,605.073914,445.073914,-28.1431026
119.037471,603.747131,443.747131,-28.0810585
119.085181,602.09552,442.09552,-28.2552776
119.135921,600.631042,440.631042,-28.2891045
119.185183,599.229919,439.229919,-28.2764168
119.235694,597.798462,437.798462,-28.2852345
119.285181,596.534973,436.534973,-28.171278
119.337478,595.422913,435.422913,-27.9519329
119.385201,595.197144,435.197144,-27.0941505
119.437773,595.128357,435.128357,-26.1432247
119.485218,593.873108,433.873108,-26.0758381
119.535184,594.508972,434.508972,-24.636694
119.585357,594.385132,434.385132,-23.7843094
119.635203,592.411377,432.411377,-24.295723
119.685203,592.009521,432.009521,-23.6548157
119.735418,592.020508,432.020508,-22.7277927
119.785201,591.128662,431.128662,-22.4795647
119.835203,589.463257,429.463257,-22.8013191
119.885431,587.701477,427.701477,-23.1867847
119.935205,586.663696,426.663696,-23.0354729
119.985204,586.853638,426.853638,-22.0008793
120.037428,587.181213,427.181213,-20.8879128
120.085206,586.960999,426.960999,-20.2026443
120.13519,586.429749,426.429749,-19.7592621
120.185424,585.353394,425.353394,-19.7236671
120.235188,584.021118,424.021118,-19.8748951
120.285206,582.264832,422.264832,-20.3329353
120.337192,580.230591,420.230591,-20.9837074
120.385207,578.620239,418.620239,-21.3123131
120.435206,577.428345,417.428345,-21.3302383
120.485434,575.779419,415.779419,-21.6810017
120.53696,574.03418,414.03418,-22.0927582
120.585189,572.327515,412.327515,-22.4687004
120.635475,569.971191,409.971191,-23.3080215
120.685209,567.490967,407.490967,-24.2192421
120.73519,564.724487,404.724487,-25.3163223
120.785439,562.136902,402.136902,-26.2573814
120.835191,559.670471,399.670471,-27.0892544
120.885218,557.410461,397.410461,-27.7536068
120.935193,555.447815,395.447815,-28.1844025
120.98521,554.173279,394.173279,-28.1051407
121.035194,553.44104,393.44104,-27.6339684
121.085428,551.470093,391.470093,-28.0746212
121.135333,549.127563,389.127563,-28.77174
121.185195,547.330017,387.330017,-29.0588913
121.237325,545.810486,385.810486,-29.1348381
121.285197,544.376343,384.376343,-29.1477165
121.335214,543.203674,383.203674,-28.9711914
121.385195,542.443909,382.443909,-28.4980564
121.437578,541.868591,381.868591,-27.9031982
121.485197,540.762024,380.762024,-27.7062683
121.535924,538.876404,378.876404,-28.0775108
121.585198,536.641174,376.641174,-28.6948109
121.635194,534.381165,374.381165,-29.3159351
121.68537,532.924988,372.924988,-29.3391438
121.735199,531.188049,371.188049,-29.5652542
121.785198,529.219849,369.219849,-29.9525871
121.837629,527.785645,367.785645,-29.9421616
121.8852,526.321228,366.321228,-29.9539738
121.93522,524.84021,364.84021,-29.9782925
121.985198,523.480408,363.480408,-29.9133625
122.037187,520.975403,360.975403,-30.6797276
122.0852,518.740173,358.740173,-31.2303581
122.137274,517.102356,357.102356,-31.3347778
122.185201,516.730713,356.730713,-30.5187435
122.237041,515.552551,355.552551,-30.3072624
122.285203,513.95874,353.95874,-30.3998585
122.337189,512.293335,352.293335,-30.5425167
122.385216,510.520569,350.520569,-30.7579823
122.437684,508.753296,348.753296,-30.9644299
122.485218,507.608185,347.608185,-30.7143154
122.535202,506.92276,346.92276,-30.1365891
122.585375,506.617188,346.617188,-29.296648
122.635234,506.652985,346.652985,-28.22789
122.685221,506.256592,346.256592,-27.4974976
122.735449,505.673004,345.673004,-26.920248
122.785219,504.321411,344.321411,-26.9133606
122.835222,502.380737,342.380737,-27.3344593
122.88544,500.374023,340.374023,-27.7929096
122.935223,499.303192,339.303192,-27.5631256
122.985238,499.39679,339.39679,-26.4918804
123.037748,501.158539,341.158539,-24.2377071
123.085221,501.604492,341.604492,-22.9888039
123.135205,502.166046,342.166046,-21.6874275
123.185451,501.651276,341.651276,-21.1981907
123.235206,499.559204,339.559204,-21.8662682
123.285224,497.10376,337.10376,-22.7858658
123.335601,494.568512,334.568512,-23.7398338
123.385226,492.600311,332.600311,-24.262928
123.435225,490.494476,330.494476,-24.8711014
123.485453,487.832581,327.832581,-25.8717346
123.535348,485.40744,325.40744,-26.6771889
123.585207,483.020813,323.020813,-27.4348068
123.637218,480.727814,320.727814,-28.1059246
123.685227,478.737579,318.737579,-28.5435028
123.735208,476.353729,316.353729,-29.2539101
123.785445,474.779175,314.779175,-29.3608723
123.83521,473.306458,313.306458,-29.3915844
123.885227,471.855774,311.855774,-29.4047165
123.935211,470.630798,310.630798,-29.252943
123.985226,469.725159,309.725159,-28.8744411
124.035213,468.736938,308.736938,-28.5627079
124.085459,467.933136,307.933136,-28.1264172
124.136924,467.143097,307.143097,-27.6893501
124.185213,466.465942,306.465942,-27.1785336
124.237626,465.838318,305.838318,-26.6452618
124.285212,465.257477,305.257477,-26.0901966
124.335232,464.72345,304.72345,-25.5154686
124.385213,464.222473,304.222473,-24.92873
124.437236,463.812317,303.812317,-24.2912655
124.485212,463.531525,303.531525,-23.5759869
124.537293,463.212219,303.212219,-22.9045315
124.585213,463.014008,303.014008,-22.161602
124.635216,462.771759,302.771759,-21.4699955
124.685376,462.587341,302.587341,-20.7518482
124.735223,462.40567,302.40567,-20.0504723
124.785216,462.279022,302.279022,-19.3262138
124.83734,462.193695,302.193695,-18.5911503
124.885215,462.042297,302.042297,-17.9217911
124.935232,461.8909,301.8909,-17.2693977
124.985216,461.684448,301.684448,-16.6724129
125.03751,461.47525,301.47525,-16.0957336
125.085218,461.414673,301.414673,-15.4243202
125.136134,461.345856,301.345856,-14.7780857
125.185216,461.266022,301.266022,-14.1565123
125.235731,461.164185,301.164185,-13.5664768
125.285218,461.054077,301.054077,-12.9990025
125.337512,460.921936,300.921936,-12.4608612
125.385235,460.787048,300.787048,-11.9415932
125.437465,460.685211,300.685211,-11.4117126
125.485251,460.509033,300.509033,-10.9505663
125.53522,460.379669,300.379669,-10.4705944
125.585381,460.186951,300.186951,-10.0483952
125.635237,459.980499,299.980499,-9.64813519
125.685236,459.917206,299.917206,-9.15581417
125.735467,459.881409,299.881409,-8.65778542
125.785238,459.771301,299.771301,-8.22958565
125.83524,459.63916,299.63916,-7.82693815
125.885468,459.537323,299.537323,-7.41570282
125.935242,459.416199,299.416199,-7.03107023
125.985241,459.427216,299.427216,-6.56207561
126.037456,459.256531,299.256531,-6.23888254
126.085239,459.118896,299.118896,-5.90238476
126.135223,459.017059,299.017059,-5.55173445
126.185469,458.937225,298.937225,-5.19341946
126.235225,458.887665,298.887665,-4.82610273
126.285242,458.802338,298.802338,-4.49595833
126.337283,458.741791,298.741791,-4.15647888
126.385241,458.653687,298.653687,-3.85006356
126.435243,458.535339,298.535339,-3.57447028
126.485465,458.394928,298.394928,-3.32547212
126.537,458.22702,298.22702,-3.10493541
126.585226,457.982025,297.982025,-2.9472084
126.635523,457.77832,297.77832,-2.7677846
126.685245,457.599396,297.599396,-2.57716441
126.735226,457.398438,297.398438,-2.40828419
126.785472,457.23053,297.23053,-2.22506666
126.835228,456.985535,296.985535,-2.10291481
126.885245,456.779083,296.779083,-1.95929945
126.935229,456.600159,296.600159,-1.80264926
126.985247,456.3992,296.3992,-1.66800416
127.035228,456.223053,296.223053,-1.52098143
127.085474,456.022095,296.022095,-1.39819896
127.13537,455.85968,295.85968,-1.25399971
127.185229,455.620178,295.620178,-1.17166042
127.237477,455.460541,295.460541,-1.03562975
127.28523,455.218292,295.218292,-0.963727176
127.335248,455.011841,295.011841,-0.872643292
127.385232,454.832916,294.832916,-0.766936183
127.437614,454.629211,294.629211,-0.683501124
127.48523,454.39798,294.39798,-0.624245107
127.53597,454.144745,294.144745,-0.585005581
127.585241,453.97406,293.97406,-0.489294797
127.635231,453.726318,293.726318,-0.454945058
127.685407,453.514343,293.514343,-0.399302006
127.735232,453.274872,293.274872,-0.365001589
127.785232,452.96933,292.96933,-0.38488245
127.837654,452.746338,292.746338,-0.345616341
127.885233,452.498596,292.498596,-0.325305164
127.935266,452.234344,292.234344,-0.323731363
127.985235,452.052673,292.052673,-0.262765408
128.037166,451.791138,291.791138,-0.264072716
128.085236,451.559906,291.559906,-0.244706169
128.137311,451.361725,291.361725,-0.20524177
128.185235,451.1828,291.1828,-0.155557081
128.237078,451.031403,291.031403,-0.08808662
128.285236,450.800171,290.800171,-0.0836132616
128.337229,450.538666,290.538666,-0.101076141
128.385253,450.310181,290.310181,-0.0998080596
128.437727,450.004639,290.004639,-0.15497677
128.485254,449.732117,289.732117,-0.185822546
128.535238,449.544922,289.544922,-0.158473477
128.585411,449.377014,289.377014,-0.117886879
128.635261,449.18158,289.18158,-0.100707144
128.685254,448.906281,288.906281,-0.14286834
128.735473,448.716339,288.716339,-0.126759902
128.785256,448.498901,288.498901,-0.131914049
128.835258,448.253906,288.253906,-0.158146217
128.885486,448.135529,288.135529,-0.0937501341
128.935257,447.83548,287.83548,-0.165995568
128.985271,447.615265,287.615265,-0.179739639
129.037788,447.367523,287.367523,-0.214060798
129.085258,447.100494,287.100494,-0.265185028
129.135242,446.916077,286.916077,-0.25649941
129.185475,446.701355,286.701355,-0.269447863
129.235243,446.558228,286.558228,-0.234456435
129.285261,446.43985,286.43985,-0.184313327
129.335613,446.277435,286.277435,-0.166802034
129.385259,446.04071,286.04071,-0.207747549
129.435258,445.825989,285.825989,-0.231539384
129.485489,445.636047,285.636047,-0.239994019
129.535385,445.46814,285.46814,-0.233135417
129.585244,445.267181,285.267181,-0.251143068
129.637242,445.088257,285.088257,-0.253167421
129.685261,444.884552,284.884552,-0.277745426
129.735245,444.598267,284.598267,-0.360282004
129.785491,444.289978,284.289978,-0.460044086
129.835246,444.020203,284.020203,-0.533061326
129.885261,443.725647,283.725647,-0.620347083
129.935245,443.411865,283.411865,-0.722118497
129.985262,443.180634,283.180634,-0.763766825
130.035255,442.968658,282.968658,-0.790005326
130.085483,442.786987,282.786987,-0.79722029
130.13697,442.577789,282.577789,-0.824088335
130.185247,442.338287,282.338287,-0.874046743
130.237657,442.173126,282.173126,-0.868042231
130.285248,441.881348,281.881348,-0.958148658
130.335266,441.617065,281.617065,-1.02802384
130.38525,441.33078,281.33078,-1.11067021
130.437276,441.121582,281.121582,-1.13888025
130.485248,440.838043,280.838043,-1.21888697
130.537317,440.532501,280.532501,-1.31598246
130.58525,440.158142,280.158142,-1.46246266
130.635249,439.871857,279.871857,-1.54176104
130.685425,439.665405,279.665405,-1.56073618
130.735254,439.483704,279.483704,-1.56440055
130.785253,439.222198,279.222198,-1.62551057
130.837376,438.98822,278.98822,-1.66688073
130.885251,438.726715,278.726715,-1.7270335
130.935269,438.495483,278.495483,-1.76739216
130.985253,438.338593,278.338593,-1.75175655
131.037544,438.104584,278.104584,-1.79396105
131.085251,437.895386,277.895386,-1.81671464
131.135994,437.760498,277.760498,-1.78558207
131.185253,437.644897,277.644897,-1.74484634
131.235767,437.386139,277.386139,-1.80707479
131.285254,437.11087,277.11087,-1.88253963
131.337494,436.810822,276.810822,-1.97327161
131.385271,436.541046,276.541046,-2.04090285
131.437727,436.254761,276.254761,-2.12226987
131.485273,435.990509,275.990509,-2.18312502
131.535254,435.654663,275.654663,-2.29655886
131.585427,435.305084,275.305084,-2.41836977
131.635274,434.991272,274.991272,-2.51267123
131.685273,434.76004,274.76004,-2.54411244
131.735504,434.550812,274.550812,-2.55940342
131.785274,434.217743,274.217743,-2.66602302
131.835277,433.923218,273.923218,-2.7411015
131.885492,433.609406,273.609406,-2.83125114
131.935275,433.325867,273.325867,-2.89467478
131.985274,433.075378,273.075378,-2.9359498
132.037501,432.797333,272.797333,-2.99573779
132.085276,432.648682,272.648682,-2.95913243
132.13526,432.42572,272.42572,-2.98039174
132.185506,432.180725,272.180725,-3.0170517
132.235258,431.957764,271.957764,-3.03629494
132.285276,431.704498,271.704498,-3.07652688
132.337308,431.431976,271.431976,-3.13168716
132.385277,431.239288,271.239288,-3.12899113
132.435277,430.969543,270.969543,-3.18209338
132.485507,430.774078,270.774078,-3.179425
132.537037,430.54837,270.54837,-3.19790077
132.585262,430.253815,270.253815,-3.26991987
132.635563,429.99231,269.99231,-3.31482458
132.685279,429.65097,269.65097,-3.41571856
132.735263,429.403229,269.403229,-3.44939423
132.785497,429.130707,269.130707,-3.49773526
132.835264,428.885712,268.885712,-3.52641964
132.885282,428.668243,268.668243,-3.53386426
132.935263,428.324158,268.324158,-3.63524055
132.98528,428.070923,268.070923,-3.66729093
133.035264,427.792877,267.792877,-3.71730471
133.08551,427.545135,267.545135,-3.74337435
133.135406,427.27536,267.27536,-3.78618002
133.185265,427.044128,267.044128,-3.80211139
133.237382,426.884491,266.884491,-3.76301026
133.285267,426.595459,266.595459,-3.81876898
133.335284,426.38623,266.38623,-3.81707621
133.385265,426.149506,266.149506,-3.83497643
133.437648,425.940308,265.940308,-3.83222437
133.485267,425.706329,265.706329,-3.84735227
133.53601,425.494354,265.494354,-3.84766793
133.585277,425.260376,265.260376,-3.86395526
133.635267,425.001617,265.001617,-3.89792275
133.685431,424.720856,264.720856,-3.94585371
133.735269,424.522644,264.522644,-3.9350698
133.785268,424.244629,264.244629,-3.98113966
133.837702,424.00238,264.00238,-4.00150824
133.88527,423.729858,263.729858,-4.04245186
133.935287,423.493134,263.493134,-4.05792427
133.985271,423.281158,263.281158,-4.05434275
134.037261,423.044434,263.044434,-4.06843567
134.08527,422.835236,262.835236,-4.06182432
134.137332,422.551697,262.551697,-4.11132622
134.185271,422.356262,262.356262,-4.09446716
134.237114,422.08374,262.08374,-4.13645124
134.285273,421.888275,261.888275,-4.11835194
134.337256,421.662567,261.662567,-4.12459469
134.38529,421.464355,261.464355,-4.10919809
134.437763,421.191833,261.191833,-4.15089846
134.485291,420.897308,260.897308,-4.20508432
134.535275,420.685333,260.685333,-4.19946051
134.585436,420.544952,260.544952,-4.14218283
134.635298,420.377045,260.377045,-4.10651922
134.685291,420.17334,260.17334,-4.09557819
134.735522,419.947601,259.947601,-4.10324383
134.785293,419.697113,259.697113,-4.1291976
134.835292,419.427338,259.427338,-4.16773367
134.885523,419.286957,259.286957,-4.11197758
134.935293,419.113525,259.113525,-4.0812912
134.985299,418.962128,258.962128,-4.03503942
135.03776,418.730896,258.730896,-4.04783583
135.085294,418.574005,258.574005,-4.00586605
135.135278,418.34552,258.34552,-4.01880932
135.185524,418.188629,258.188629,-3.97905588
135.235277,417.998688,257.998688,-3.96303415
135.285294,417.778473,257.778473,-3.97037244
135.335647,417.588531,257.588531,-3.95653152
135.385296,417.371063,257.371063,-3.96207476
135.435298,417.076508,257.076508,-4.0230298
135.485514,416.81778,256.81778,-4.05869007
135.535421,416.481934,256.481934,-4.14788818
135.585277,416.327789,256.327789,-4.10301399
135.637288,416.151611,256.151611,-4.07663774
135.685297,415.991943,255.991943,-4.03817844
135.735281,415.702911,255.702911,-4.09397936
135.785527,415.444153,255.444153,-4.12683964
135.835283,415.212921,255.212921,-4.13894987
