time,dynamic_pressure,airspeed,airspeed_calibrated
6.580517,-34490.1055,261.630981,245.327979799251+0i
6.604682,-34258.0273,260.879517,244.708456123656+0i
6.62852,-34035.6211,260.110382,244.097312002838+0i
6.652523,-33784.207,259.48291,243.263073727038+0i
6.677069,-33629.4883,258.564392,242.846688468962+0i
6.70052,-33378.0742,258.121246,242.102653693501+0i
6.724691,-33116.9805,257.154572,241.268198696837+0i
6.74852,-32981.6055,256.335632,240.873312452481+0i
6.77252,-32681.8398,255.943909,240.058079093259+0i
6.796886,-32565.793,254.82724,239.749322594352+0i
6.82052,-32169.332,254.48909,238.585807884897+0i
6.844694,-31966.2617,252.989197,237.874571878094+0i
6.868523,-31763.1992,252.285416,237.23591453739+0i
6.89252,-31627.8164,251.531418,236.869419797361+0i
6.916532,-31434.418,251.111938,236.260204484316+0i
6.94052,-31183.0039,250.441742,235.498623567162+0i
6.964682,-30979.9336,249.480911,234.773573547693+0i
6.98852,-30709.1758,248.708099,233.924502718548+0i
7.012529,-30506.1055,247.750504,233.342171297313+0i
7.037706,-30264.3633,246.981918,232.576677707529+0i
7.060523,-30051.6211,246.086441,231.880141880606+0i
7.085498,-29809.8711,245.219986,231.098694353708+0i
7.108523,-29713.1758,244.3694,230.782921550508+0i
7.132523,-29519.7773,244.095291,230.171710184718+0i
7.156883,-29287.6992,243.326874,229.419560200531+0i
7.18052,-29161.9961,242.456314,229.042310526636+0i
7.204694,-28978.2617,241.981903,228.427332093154+0i
7.228523,-28688.1602,241.315857,227.424198821231+0i
7.252523,-28572.1211,240.148529,227.049022372581+0i
7.276837,-28398.0664,239.752243,226.525847395505+0i
7.300523,-28233.6836,239.102768,225.965563528201+0i
7.324685,-28156.3242,238.458252,225.713471548712+0i
7.348526,-27875.8945,238.167633,224.806069626999+0i
7.372532,-27682.4961,237.108429,224.120482323714+0i
7.397227,-27498.7695,236.312927,223.495908209788+0i
7.420523,-27363.3867,235.613953,223.073594934492+0i
7.444697,-27102.3086,235.033249,222.074418210657+0i
7.468523,-26995.9336,234.012085,221.840855332412+0i
7.492523,-26802.5352,233.633667,221.144612358478+0i
7.516938,-26512.4414,232.835281,220.043567062184+0i
7.540526,-26348.0586,231.647507,219.486995002077+0i
7.564697,-26173.9883,230.972961,218.790121384191+0i
7.588526,-26028.9492,230.292786,218.261654537575+0i
7.612526,-25748.5117,229.679977,217.251525893812+0i
7.637535,-25593.8008,228.508118,216.762903929361+0i
7.660523,-25381.0664,227.906906,215.975180048543+0i
7.684764,-25168.3164,227.012527,215.185088636283+0i
7.708532,-24926.5742,226.098267,214.323514208207+0i
7.732526,-24849.2148,225.089874,214.061607986529+0i
7.756526,-24723.5117,224.830841,213.6442367672+0i
7.780526,-24414.0664,224.343124,212.483825152949+0i
7.8047,-24143.3164,222.934738,211.432110685607+0i
7.828526,-24036.9414,221.821274,211.083752221575+0i
7.852526,-23891.8945,221.410522,210.481989328805+0i
7.876889,-23572.793,220.768982,209.160580041412+0i
7.900526,-23505.1055,219.355881,209.054242692707+0i
7.924697,-23360.0586,219.083084,208.473376782468+0i
7.948526,-23176.3164,218.487747,207.705872712328+0i
7.972526,-23069.957,217.657349,207.384428245385+0i
7.996886,-22789.5273,217.22171,206.261221950329+0i
8.020526,-22692.8242,215.994736,205.887057798332+0i
8.044691,-22547.7852,215.563538,205.365668088082+0i
8.068535,-22364.0508,214.920166,204.644413531379+0i
8.092529,-22315.6992,214.160904,204.411116232116+0i
8.116843,-22073.957,213.959961,203.513883019532+0i
8.140526,-21899.8945,212.871857,202.838240404666+0i
8.1647,-21764.5273,212.030899,202.291139521807+0i
8.188529,-21658.1523,211.488602,201.823516428102+0i
8.212529,-21493.7617,211.029449,201.185797392527+0i
8.237837,-21368.0586,210.260178,200.727982181072+0i
8.260529,-21106.957,209.7117,199.628313763123+0i
8.284776,-21077.9492,208.46077,199.520532727831+0i
8.308529,-20923.2383,208.378433,198.895890216822+0i
8.332529,-20787.8633,207.648712,198.356958589656+0i
8.356852,-20546.1055,207.044388,197.331738873406+0i
8.380535,-20430.082,205.897202,196.850622399095+0i
8.404691,-20227.0117,205.354126,195.984923298592+0i
8.428529,-20197.9961,204.372452,195.870742846844+0i
8.452529,-20062.6133,204.310577,195.332330188069+0i
8.476895,-19859.543,203.674408,194.472896152229+0i
8.500529,-19753.1836,202.697464,194.004652565671+0i
8.524703,-19714.4961,202.153961,193.895145335925+0i
8.548529,-19492.0977,202.054474,192.90807742173+0i
8.572532,-19366.3945,200.940704,192.355183831706+0i
8.596892,-19221.3477,200.361298,191.67986613964+0i
8.620529,-19182.6602,199.66217,191.594744398032+0i
8.644703,-18960.2461,199.492783,190.590614674802+0i
8.668535,-18873.2148,198.39711,190.194054965176+0i
8.692529,-18718.5039,197.97319,189.526380078557+0i
8.716541,-18573.457,197.219162,188.914747284863+0i
8.740532,-18428.4023,196.502411,188.256877275837+0i
8.764694,-18380.0664,195.771088,188.052604456197+0i
8.788532,-18264.0117,195.537964,187.568905426929+0i
8.812535,-18051.2695,195.019699,186.579757471521+0i
8.837904,-17993.2617,193.904602,186.326438351771+0i
8.860532,-17809.5352,193.643814,185.458667676707+0i
8.885538,-17654.8086,192.652634,184.776059234973+0i
8.908532,-17558.1133,191.915771,184.337404980623+0i
8.932532,-17538.7695,191.424316,184.247207043963+0i
8.956532,-17316.3633,191.359833,183.20142352121+0i
8.980532,-17277.6836,190.197891,183.04229057808+0i
9.004706,-17113.293,190.009995,182.257947321008+0i
9.028532,-17093.9648,189.168121,182.19323612542+0i
9.052535,-16958.582,189.085632,181.588513086951+0i
9.076846,-16794.1992,188.391342,180.771049738895+0i
9.100535,-16726.5039,187.516556,180.476994947489+0i
9.124727,-16571.793,187.158951,179.73989885348+0i
9.148532,-16523.4336,186.333282,179.493865602815+0i
9.172535,-16301.0273,186.108887,178.405740239568+0i
9.196895,-16272.0117,184.905548,178.32073244743+0i
9.220535,-16078.6133,184.799011,177.344933672476+0i
9.244709,-15914.2305,183.697525,176.565477433482+0i
9.268535,-15904.5664,182.821228,176.500814868509+0i
9.292535,-15711.168,182.823837,175.537008141125+0i
9.316901,-15682.1523,181.737442,175.398709697684+0i
9.340535,-15508.0977,181.616989,174.519424131237+0i
9.364709,-15450.082,180.63945,174.265872097402+0i
9.388535,-15401.7383,180.349747,174.03975702576+0i
9.412535,-15256.6758,180.096405,173.290977799601+0i
9.437946,-15140.6367,179.293839,172.715386039927+0i
9.460538,-15034.2695,178.648087,172.15265917617+0i
9.485541,-14956.918,178.048767,171.768497744828+0i
9.508538,-14850.543,177.620911,171.22077975692+0i
9.532538,-14773.1914,177.056519,170.846874047707+0i
9.556901,-14676.4883,176.614532,170.375663388615+0i
9.580535,-14589.457,176.080292,169.912479672708+0i
9.604709,-14434.7305,175.557449,169.095289965796+0i
9.628535,-14405.7305,174.707352,168.969632893366+0i
9.652538,-14289.6914,174.576492,168.352961175749+0i
9.676901,-14260.668,173.899948,168.197662064393+0i
9.700538,-14163.9883,173.744019,167.742180059435+0i
9.724709,-14009.2539,173.187759,166.88748443867+0i
9.748538,-13960.9258,172.28537,166.645802585054+0i
9.772538,-13786.8633,172.007019,165.6995363537+0i
9.797102,-13709.5039,170.976364,165.273411412926+0i
9.820541,-13690.1602,170.54985,165.171141884514+0i
9.8447,-13554.7773,170.439667,164.471351324725+0i
9.868538,-13477.4102,169.620605,164.066632892539+0i
9.892538,-13409.7227,169.192245,163.684140709517+0i
9.916852,-13313.0352,168.79007,163.161910506469+0i
9.940538,-13187.3242,168.236023,162.466906363508+0i
9.964712,-13129.3086,167.439835,162.147057834826+0i
9.988538,-13022.9258,167.142365,161.549351107561+0i
10.012541,-13022.9258,166.505615,161.585838142725+0i
10.037584,-12877.8867,166.528061,160.763939553605+0i
10.060538,-12819.8555,165.630112,160.465421594427+0i
10.085553,-12742.5039,165.279617,160.020107929148+0i
10.108538,-12636.1289,164.822968,159.411644310376+0i
10.132541,-12539.4414,164.167252,158.832405525984+0i
10.156706,-12520.1055,163.568192,158.758797375276+0i
10.180541,-12384.7227,163.479828,157.98191334869+0i
10.204703,-12336.3711,162.60762,157.710496366603+0i
10.228541,-12268.6836,162.317566,157.304695649792+0i
10.252541,-12133.3008,161.922852,156.522583681332+0i
10.276852,-12104.293,161.064819,156.410109012437+0i
10.300538,-11997.918,160.899994,155.755313481001+0i
10.324712,-11930.2383,160.191422,155.366090485749+0i
10.348541,-11862.5352,159.7966,154.953850822658+0i
10.372541,-11765.8555,159.381897,154.356647250641+0i
10.396907,-11746.5117,158.751602,154.291353088956+0i
10.420541,-11620.793,158.659653,153.534085694267+0i
10.444715,-11543.4414,157.82724,153.069467808585+0i
10.468544,-11504.7539,157.342621,152.845424621357+0i
10.492544,-11446.7383,157.102219,152.484471594437+0i
10.516907,-11398.3867,156.745102,152.215365611133+0i
10.540541,-11243.668,156.446136,151.273092450101+0i
10.564703,-11204.9805,155.401184,151.053584885695+0i
10.588544,-11108.3008,155.153854,150.429726017883+0i
10.612544,-11059.9492,154.533905,150.186676336858+0i
10.637867,-10982.582,154.220047,149.684271493139+0i
10.660544,-10992.2461,153.711365,149.755722530287+0i
10.684791,-10876.207,153.778976,149.024465592434+0i
10.708544,-10769.8477,153.018616,148.358300531061+0i
10.732544,-10721.4961,152.280487,148.072389032713+0i
10.756803,-10653.8086,151.975311,147.665133768876+0i
10.780541,-10595.7773,151.523987,147.285154806412+0i
10.804715,-10537.7695,151.13588,146.938075398462+0i
10.828544,-10450.7461,150.754745,146.367188339408+0i
10.852547,-10392.7148,150.158356,146.014156764165+0i
10.876907,-10296.0195,149.766251,145.397016312774+0i
10.900544,-10199.3242,149.105377,144.768332257358+0i
10.924706,-10199.3242,148.419144,144.779205363848+0i
10.948544,-10141.3008,148.434982,144.41339177661+0i
10.972544,-10063.9414,148.066864,143.906673855902+0i
10.996907,-9996.25391,147.518723,143.484507326398+0i
11.020544,-9996.25391,147.055359,143.472739569183+0i
11.044718,-9880.21484,147.055359,142.697659797564+0i
11.068544,-9822.19922,146.247391,142.333866421106+0i
11.092547,-9735.16797,145.849197,141.759696741547+0i
11.11691,-9696.49609,145.218384,141.508007365953+0i
11.140547,-9609.44922,144.9599,140.903722339924+0i
11.164742,-9580.44141,144.328003,140.732501580317+0i
11.188547,-9512.75391,144.133347,140.285560477301+0i
11.212547,-9387.04297,143.650421,139.403411019012+0i
11.237949,-9329.03516,142.719284,139.007915312235+0i
11.260544,-9290.35547,142.318115,138.779660810843+0i
11.284782,-9242.00391,142.039978,138.454542778069+0i
11.308547,-9242.00391,141.679398,138.479371669108+0i
11.332547,-9145.30859,141.728394,137.780665833111+0i
11.356557,-9125.96484,140.997284,137.660868430403+0i
11.380547,-9038.93359,140.879089,137.044441563261+0i
11.404721,-9000.24609,140.205734,136.78627966808+0i
11.428547,-8961.58984,139.947479,136.529691349673+0i
11.45255,-8884.22266,139.678513,135.978444778897+0i
11.476858,-8845.53516,139.092773,135.714787185298+0i
11.500547,-8787.51953,138.814041,135.312468976319+0i
11.524721,-8710.16797,138.376266,134.749599748291+0i
11.548547,-8710.16797,137.791718,134.779806317239+0i
11.57255,-8594.11328,137.806931,133.918848121409+0i
11.596861,-8555.44922,136.910751,133.660057791558+0i
11.620547,-8545.77734,136.634186,133.612768823111+0i
11.644712,-8478.07422,136.56897,133.112565074085+0i
11.66855,-8400.71484,136.039902,132.552476093035+0i
11.692547,-8429.73828,135.45639,132.792301244314+0i
11.716861,-8304.02734,135.702576,131.850328831087+0i
11.74055,-8178.31641,134.717667,130.919297567698+0i
11.764721,-8129.97266,133.694061,130.55677783242+0i
11.788547,-8081.62109,133.33902,130.188124596353+0i
11.81255,-8062.27734,132.967743,130.059390122427+0i
11.83787,-8023.58984,132.823349,129.77916527512+0i
11.86056,-7936.57422,132.527176,129.129684300005+0i
11.885559,-7878.55078,131.817322,128.691654464932+0i
11.90855,-7859.20703,131.363983,128.551235305779+0i
11.93255,-7791.51172,131.220917,128.024038618607+0i
11.95681,-7723.83984,130.680374,127.515527790985+0i
11.98055,-7733.50391,130.13327,127.62910861499+0i
12.004712,-7685.15234,130.230942,127.247356120628+0i
12.02855,-7646.47266,129.843918,126.968895053436+0i
12.052554,-7569.09766,129.552887,126.358083108834+0i
12.076916,-7520.76953,128.904968,125.982627421238+0i
12.10055,-7491.74609,128.517853,125.763202068869+0i
12.124724,-7443.41016,128.269638,125.396199647019+0i
12.148554,-7414.38672,127.890526,125.179747599632+0i
12.172554,-7356.36328,127.660629,124.720552627214+0i
12.196867,-7346.71484,127.177788,124.658273669843+0i
12.220557,-7259.66797,127.124992,123.960669511676+0i
12.244724,-7220.99609,126.381409,123.663677494236+0i
12.268554,-7153.30078,126.072601,123.12444329824+0i
12.292554,-7153.30078,125.495872,123.133713064924+0i
12.316563,-7124.30078,125.511856,122.912398721019+0i
12.340554,-7075.94922,125.279251,122.51863669894+0i
12.364715,-7075.94922,124.864494,122.529278382095+0i
12.388554,-7008.25391,124.882881,121.982049065193+0i
12.412554,-6979.23828,124.305962,121.763595959002+0i
12.437962,-6882.54297,124.070183,120.962387405346+0i
12.460554,-6882.54297,123.228653,120.967541188456+0i
12.485556,-6824.52734,123.228653,120.485058113572+0i
12.508554,-6756.83203,122.738884,119.919033067096+0i
12.532554,-6756.83203,122.161392,119.947125312757+0i
12.556572,-6747.16016,122.16671,119.890840977124+0i
12.580563,-6679.48047,122.101738,119.314293605448+0i
12.604727,-6650.47266,121.49778,119.071308884821+0i
12.628557,-6582.76953,121.25676,118.501575275365+0i
12.652557,-6553.76172,120.651344,118.260163208297+0i
12.676922,-6563.44141,120.409897,118.359226899737+0i
12.700554,-6457.06641,120.517212,117.441774355384+0i
12.724715,-6389.37891,119.544456,116.856817435149+0i
12.748554,-6350.69141,118.92688,116.528525892737+0i
12.772557,-6341.04297,118.596519,116.453101309782+0i
12.796919,-6263.67578,118.518875,115.786709749771+0i
12.820557,-6263.67578,117.813202,115.797455977412+0i
12.84473,-6195.98047,117.813202,115.198949101031+0i
12.868557,-6176.63672,117.210106,115.046537916267+0i
12.892557,-6118.62891,117.043907,114.535525702748+0i
12.916608,-6176.63672,116.499084,115.078271567098+0i
12.940557,-6089.62109,117.073555,114.299198776775+0i
12.964727,-5954.23828,116.255142,113.072018313924+0i
12.988557,-5963.90234,114.979996,113.177011354274+0i
13.012557,-5934.91016,115.080917,112.917232808936+0i
13.037821,-5905.89453,114.814293,112.670767244336+0i
13.060557,-5876.87109,114.5569,112.418568249448+0i
13.085547,-5867.20703,114.288567,112.339881216568+0i
13.108557,-5867.20703,114.201103,112.347226149047+0i
13.132557,-5809.19141,114.241035,111.827739589211+0i
13.15687,-5760.83984,113.683868,111.385297778537+0i
13.180557,-5751.16797,113.230827,111.310513941036+0i
13.20473,-5693.15234,113.135742,110.773175884104+0i
13.228557,-5683.48828,112.586838,110.694058037059+0i
13.25256,-5606.12109,112.512085,109.96993335201+0i
13.276938,-5538.42578,111.753403,109.340563893285+0i
13.300563,-5499.76172,111.092468,108.974933173421+0i
13.32473,-5451.41016,110.718002,108.523025516916+0i
13.34856,-5451.41016,110.24778,108.539526347292+0i
13.37256,-5422.38672,110.249802,108.270058973001+0i
13.39687,-5383.71484,109.978081,107.911799958066+0i
13.42056,-5316.02734,109.604027,107.252544233636+0i
13.444721,-5316.02734,108.918289,107.264178034476+0i
13.46856,-5248.33984,108.938782,106.609668438445+0i
13.49256,-5199.98828,108.26339,106.150626554815+0i
13.516928,-5199.98828,107.769821,106.161446280697+0i
13.54056,-5151.63672,107.787071,105.680466869288+0i
13.564733,-5112.95703,107.284775,105.307882121433+0i
13.58856,-5103.29297,106.911522,105.238223988734+0i
13.612566,-5054.94141,106.825539,104.755949461552+0i
13.637547,-5064.60547,106.32621,104.870950381507+0i
13.66056,-5006.58203,106.444527,104.293800258555+0i
13.684806,-4977.57422,105.841331,104.00652625928+0i
13.70856,-4938.88672,105.54937,103.619330954493+0i
13.732563,-4938.88672,105.145943,103.63441690011+0i
13.756563,-4880.87891,105.158585,103.048028591822+0i
13.78056,-4832.52734,104.555412,102.568932743873+0i
13.804724,-4803.51953,104.048439,102.278170602742+0i
13.828563,-4803.51953,103.740753,102.288660691555+0i
13.852563,-4745.49609,103.766899,101.689985993129+0i
13.876919,-4706.82422,103.151375,101.302810180251+0i
13.90056,-4706.82422,102.740425,101.317718704695+0i
13.924736,-4735.82422,102.740425,101.635824836831+0i
13.948563,-4697.16016,103.08136,101.234079434036+0i
13.972572,-4639.12891,102.677757,100.636045251741+0i
13.99698,-4629.45703,102.046967,100.545786034275+0i
14.020563,-4581.10547,101.960373,100.044192007774+0i
14.044736,-4532.75391,101.433022,99.5298769109536+0i
14.068563,-4513.43359,100.915001,99.3355973470242+0i
14.092563,-4503.75391,100.703194,99.2466746606248+0i
14.116925,-4455.40234,100.616661,98.7332849624394+0i
14.140563,-4445.73828,100.084053,98.6399755162579+0i
14.164724,-4416.73047,99.9849472,98.3299135278374+0i
14.188566,-4378.04297,99.6682587,97.9224302831147+0i
14.212566,-4378.04297,99.2504501,97.9280657203386+0i
14.237879,-4320.03516,99.2601547,97.3032580708597+0i
14.260566,-4329.68359,98.6091614,97.4210326508776+0i
14.284813,-4242.66797,98.7192154,96.4695261241928+0i
14.308572,-4262.01172,97.7450409,96.7026935347582+0i
14.332572,-4262.01172,97.9888,96.7114058097479+0i
14.356828,-4165.30859,97.989624,95.6309275078654+0i
14.380563,-4097.62109,96.8854904,94.8809372685288+0i
14.404736,-4136.29297,96.1025314,95.3255916128233+0i
14.428566,-4126.62109,96.5687256,95.2247754295192+0i
14.452569,-4068.61353,96.4630737,94.5781578322666+0i
14.476877,-4078.27759,95.7941055,94.7005993617451+0i
14.500566,-4029.92603,95.9249191,94.1593788975338+0i
14.524727,-4000.91821,95.3610764,93.835755125473+0i
14.548566,-3933.23071,95.0222244,93.0630762956323+0i
14.572566,-3942.89478,94.2271805,93.1925806984179+0i
14.596931,-3942.89478,94.3582764,93.195129923747+0i
14.620566,-3875.20728,94.3695602,92.4178068219262+0i
14.644739,-3865.54321,93.5560303,92.3119627138597+0i
14.668572,-3807.52759,93.4589615,91.6425625581559+0i
14.692569,-3807.52759,92.7680511,91.656998508092+0i
14.716578,-3817.19165,92.7738037,91.7746393784391+0i
14.740569,-3759.16821,92.9059372,91.0972181552206+0i
14.764739,-3768.84009,92.2025909,91.2199268238223+0i
14.788566,-3720.49634,92.3340378,90.6521527788606+0i
14.812569,-3691.48853,91.7408752,90.3165795273141+0i
14.837934,-3681.82446,91.4018173,90.207953397341+0i
14.860566,-3633.46509,91.2918167,89.631277249339+0i
14.885553,-3585.11353,90.6972504,89.0566829742881+0i
14.908569,-3575.43384,90.1009064,88.9470940051006+0i
14.932569,-3565.76978,89.9907303,88.8382138731257+0i
14.956569,-3517.42603,89.8836212,88.2457159849124+0i
14.980569,-3507.76196,89.2796249,88.1425928000768+0i
15.004742,-3507.76196,89.1568985,88.1494682703779+0i
15.028569,-3459.4104,89.1740875,87.5589308110913+0i
15.052569,-3449.73071,88.5692444,87.4470712414825+0i
15.076931,-3430.40259,88.4531631,87.2143356074717+0i
15.100569,-3391.71509,88.2150116,86.7405812331225+0i
15.124742,-3362.69946,87.7238617,86.3829791760836+0i
15.148569,-3353.0354,87.3525467,86.2697613885512+0i
15.172572,-3324.01196,87.2389221,85.9095516002762+0i
15.196934,-3304.69946,86.8685837,85.6705535469121+0i
15.220572,-3266.00415,86.6310272,85.186742313342+0i
15.244733,-3256.34009,86.1284714,85.0698024658094+0i
15.268569,-3256.34009,86.0029526,85.0765525993906+0i
15.292569,-3256.34009,86.0195694,85.0844152686695+0i
15.31688,-3256.34009,86.0252686,85.0951093220496+0i
15.340572,-3159.63696,86.0337753,83.8492375815872+0i
15.364761,-3130.62915,84.7466812,83.4744894890982+0i
15.388572,-3130.62915,84.3723679,83.483141855763+0i
15.412572,-3072.60571,84.3863907,82.7288004320993+0i
15.437922,-3062.94165,83.6058502,82.6055107589883+0i
15.460572,-3053.27759,83.4859772,82.4874089071927+0i
15.485565,-3053.27759,83.361351,82.4916321331614+0i
15.508572,-2995.24634,83.3692322,81.7253477837993+0i
15.532572,-3004.91821,82.576416,81.8604897007406+0i
15.556886,-2966.23071,82.719986,81.3467589442904+0i
15.580572,-2946.88696,82.1969147,81.0944461944827+0i
15.604733,-2946.88696,81.9310074,81.1028360681857+0i
15.628572,-2946.88696,81.9376602,81.1088502464585+0i
15.652575,-2908.2229,81.9532547,80.5920194485986+0i
15.676938,-2927.55884,81.4201355,80.8623114626326+0i
15.700572,-2869.5354,81.7004166,80.0741046579634+0i
