time,temperature
100.716298,57.4804688
100.736302,57.4589844
100.756078,57.4375
100.776247,57.4589844
100.796115,57.4238281
100.816107,57.4238281
100.83634,57.4238281
100.856601,57.4121094
100.876639,57.4492188
100.896077,57.4902344
100.916109,57.4433594
100.936171,57.4746094
100.956532,57.4648438
100.97608,57.4394531
100.996118,57.4746094
101.01625,57.4667969
101.03613,57.5117188
101.05625,57.5
101.076261,57.5
101.09625,57.4707031
101.116605,57.4882812
101.136921,57.5195312
101.156118,57.5195312
101.17608,57.5
101.196273,57.5195312
101.21625,57.5195312
101.236694,57.5039062
101.25608,57.5527344
101.276291,57.5507812
101.296607,57.53125
101.316761,57.5429688
101.33608,57.5195312
101.356291,57.5527344
101.37608,57.5957031
101.396148,57.5488281
101.416156,57.5625
101.436465,57.53125
101.456604,57.5625
101.476642,57.5058594
101.496835,57.5136719
101.516054,57.5058594
101.536186,57.5234375
101.556608,57.5839844
101.576534,57.5253906
101.596642,57.5625
101.616832,57.5253906
101.63613,57.5488281
101.65611,57.5449219
101.676352,57.5273438
101.696607,57.5683594
101.716084,57.5429688
101.736421,57.5078125
101.756255,57.5546875
101.776683,57.5253906
101.796898,57.4863281
101.816055,57.5332031
101.836212,57.5546875
101.85625,57.515625
101.876151,57.5644531
101.896223,57.578125
101.916209,57.5703125
101.936275,57.5742188
101.956084,57.578125
101.976253,57.6054688
101.996154,57.5761719
102.016092,57.6074219
102.036355,57.6171875
102.056607,57.6113281
102.076645,57.5996094
102.096083,57.6054688
102.116115,57.6171875
102.136259,57.5839844
102.156441,57.625
102.176086,57.6171875
102.196087,57.6445312
102.216116,57.6152344
102.236392,57.6601562
102.25661,57.6386719
102.276755,57.6972656
102.296086,57.6738281
102.316294,57.6503906
102.336086,57.65625
102.356118,57.6503906
102.376116,57.5996094
102.396328,57.6152344
102.416156,57.6347656
102.43677,57.6640625
102.456058,57.6289062
102.476316,57.6132812
102.49664,57.6699219
102.516739,57.6152344
102.536089,57.6523438
102.556298,57.5859375
102.576089,57.6289062
102.596157,57.6464844
102.616116,57.6464844
102.63648,57.5898438
102.65661,57.6308594
102.676651,57.5898438
102.696842,57.6347656
102.716038,57.6152344
102.736195,57.6679688
102.756514,57.6464844
102.776089,57.5996094
102.796157,57.5976562
102.816119,57.6152344
102.836352,57.5976562
102.856089,57.6269531
102.876459,57.6132812
102.896089,57.5957031
102.916301,57.6113281
102.93697,57.5625
102.95609,57.5664062
102.976092,57.5898438
102.996282,57.5703125
103.016192,57.5957031
103.036163,57.5273438
103.056518,57.5859375
103.076127,57.5390625
103.096089,57.5527344
103.116294,57.5273438
103.136336,57.5488281
103.15613,57.59375
103.176262,57.5234375
103.196163,57.5292969
103.216092,57.5644531
103.236395,57.5292969
103.256613,57.5371094
103.276624,57.53125
103.296092,57.5253906
103.316124,57.5390625
103.336214,57.5117188
103.356508,57.5351562
103.376092,57.5175781
103.39616,57.5507812
103.416262,57.4804688
103.436133,57.4746094
103.456266,57.5371094
103.476294,57.5175781
103.496235,57.5
103.516645,57.4882812
103.536924,57.4980469
103.556102,57.5214844
103.576125,57.4863281
103.596557,57.46875
103.616095,57.5019531
103.636395,57.4628906
103.656125,57.5371094
103.676258,57.515625
103.696125,57.5078125
103.716618,57.4609375
103.736189,57.484375
103.756307,57.4765625
103.776122,57.5
103.796304,57.4863281
103.816619,57.546875
103.836096,57.484375
103.856095,57.4765625
103.876163,57.4863281
103.896266,57.4316406
103.91666,57.4628906
103.936799,57.4648438
103.956267,57.4121094
103.976195,57.4726562
103.996657,57.4804688
104.016095,57.5078125
104.036285,57.5117188
104.056104,57.4394531
104.076453,57.4726562
104.096128,57.4648438
104.116099,57.5019531
104.136144,57.4804688
104.15631,57.4609375
104.176622,57.40625
104.196816,57.4882812
104.216098,57.4511719
104.236115,57.4785156
104.256558,57.4492188
104.276148,57.4257812
104.296098,57.4648438
104.316301,57.4941406
104.336287,57.4863281
104.356166,57.4628906
104.376241,57.4746094
104.396691,57.4609375
104.416762,57.4589844
104.436307,57.4902344
104.456098,57.4628906
104.476166,57.4238281
104.496098,57.4511719
104.516279,57.453125
104.536747,57.4472656
104.556371,57.4453125
104.576101,57.4765625
104.596215,57.4199219
104.616116,57.4511719
104.636432,57.4453125
104.656625,57.4335938
104.676099,57.4238281
104.696086,57.4394531
104.71631,57.40625
104.736988,57.4238281
104.756051,57.4042969
104.776131,57.453125
104.796331,57.4863281
104.816171,57.4277344
104.836785,57.4316406
104.856101,57.4257812
104.87631,57.4921875
104.896101,57.3925781
104.916666,57.4492188
104.936192,57.4277344
104.956316,57.4511719
104.976208,57.4550781
104.996313,57.4355469
105.016625,57.453125
105.036102,57.4375
105.056131,57.4511719
105.076142,57.4550781
105.096272,57.3886719
105.116663,57.4160156
105.136723,57.4472656
105.156941,57.4707031
105.176525,57.4882812
105.196627,57.4101562
105.216854,57.4277344
105.236218,57.4296875
105.256104,57.4355469
105.276307,57.4746094
105.296275,57.4394531
105.316176,57.3984375
105.336564,57.4316406
105.356627,57.4570312
105.376598,57.4355469
105.396919,57.4277344
105.416104,57.4863281
105.436227,57.3867188
105.456503,57.4199219
105.476142,57.4277344
105.496134,57.4472656
105.516298,57.4355469
105.53632,57.4785156
105.556176,57.4433594
105.576275,57.4472656
105.596669,57.4101562
105.616628,57.4375
105.636276,57.4804688
105.656296,57.5
105.6762,57.484375
105.696138,57.4707031
105.71627,57.4550781
105.736768,57.4316406
105.756264,57.4863281
105.776177,57.4707031
105.7967,57.4609375
105.816857,57.4570312
105.836151,57.4453125
105.856281,57.46875
105.876301,57.4492188
105.896278,57.4785156
105.916109,57.4882812
105.936211,57.453125
105.956316,57.453125
105.976631,57.4785156
105.996886,57.4453125
106.01611,57.40625
106.036483,57.4414062
106.056128,57.4257812
106.076316,57.4238281
106.096631,57.4394531
106.116788,57.4589844
106.13611,57.3886719
106.156319,57.4003906
106.17611,57.4042969
106.196319,57.4511719
106.216631,57.3867188
106.236109,57.4140625
106.256141,57.3964844
106.276148,57.4023438
106.296278,57.4160156
106.3167,57.40625
106.336695,57.4296875
106.356282,57.4199219
106.376259,57.3925781
106.396712,57.4492188
106.416113,57.4199219
106.436337,57.4238281
106.456141,57.4296875
106.476474,57.4277344
106.496113,57.4394531
106.516142,57.390625
106.536134,57.4414062
106.556319,57.4257812
106.576662,57.3847656
106.596075,57.4199219
106.616211,57.3710938
106.636234,57.4316406
106.656284,57.4550781
106.676151,57.4667969
106.696284,57.4609375
106.716285,57.4492188
106.736275,57.4238281
106.756145,57.4316406
106.776281,57.4160156
106.796151,57.3828125
106.816141,57.4199219
106.836383,57.3574219
106.856637,57.4121094
106.876675,57.4121094
106.896113,57.4335938
106.916115,57.4414062
106.936238,57.4648438
106.956529,57.4316406
106.976113,57.46875
106.996182,57.4902344
107.016284,57.4277344
107.036163,57.4335938
107.056253,57.4296875
107.076529,57.4609375
107.096424,57.4453125
107.116639,57.4335938
107.136948,57.4414062
107.156154,57.4902344
107.176116,57.4355469
107.196325,57.4316406
107.216287,57.4589844
107.23673,57.4824219
107.256116,57.4296875
107.276325,57.4609375
107.296637,57.4179688
107.316785,57.4238281
107.336119,57.421875
107.356325,57.4394531
107.376116,57.421875
107.396185,57.4238281
107.416147,57.4257812
107.436764,57.421875
107.456814,57.4511719
107.476648,57.3925781
107.496854,57.4785156
107.516118,57.4433594
107.536223,57.3867188
107.556648,57.4550781
107.57657,57.4179688
107.596678,57.4550781
107.616869,57.4335938
107.636182,57.4472656
107.65615,57.4824219
107.676377,57.4707031
107.69664,57.4257812
107.716118,57.4648438
107.736467,57.4589844
107.756243,57.4316406
107.776835,57.4589844
107.797096,57.4472656
107.816067,57.4394531
107.836243,57.4570312
107.85629,57.4121094
107.876157,57.4628906
107.896296,57.3945312
107.916246,57.4296875
107.936311,57.4101562
107.956118,57.4355469
107.97629,57.4121094
107.996188,57.4746094
108.016119,57.4648438
108.03638,57.4238281
108.056643,57.4648438
108.076685,57.4570312
108.096122,57.4199219
108.116151,57.4550781
108.136214,57.390625
108.156477,57.4355469
108.176162,57.4375
108.196142,57.4238281
108.21615,57.4101562
108.236419,57.4648438
108.256643,57.4433594
108.2768,57.4863281
108.296122,57.4082031
108.316331,57.4257812
108.336122,57.4394531
108.356154,57.4375
108.376122,57.4433594
108.396352,57.4472656
108.41622,57.4511719
108.436806,57.46875
108.456086,57.4609375
108.476398,57.4277344
108.496677,57.4414062
108.516803,57.4433594
108.536125,57.4726562
108.556334,57.4394531
108.576125,57.4199219
108.596191,57.4472656
108.616153,57.4042969
108.636526,57.4042969
108.65665,57.4550781
108.676685,57.4628906
108.696881,57.4550781
108.716093,57.4433594
108.736229,57.5019531
108.756538,57.4550781
108.77611,57.4765625
108.796194,57.4570312
108.816156,57.4550781
108.836389,57.4414062
108.856125,57.4550781
108.876493,57.4589844
108.896125,57.4375
108.916334,57.4550781
108.936988,57.4042969
108.956096,57.46875
108.976156,57.4375
108.996331,57.4082031
109.016226,57.4316406
109.036203,57.4550781
109.056525,57.421875
109.076194,57.453125
109.096128,57.4355469
109.116319,57.421875
109.136372,57.4628906
109.156163,57.4160156
109.176296,57.4277344
109.196197,57.4648438
109.216128,57.4609375
109.236398,57.4863281
109.25665,57.4667969
109.276688,57.46875
109.296128,57.4355469
109.31616,57.4453125
109.33625,57.4667969
109.35655,57.421875
109.376128,57.4921875
109.396197,57.4765625
109.416266,57.4765625
109.436197,57.4433594
109.456299,57.484375
109.476291,57.5
109.496299,57.4726562
109.516654,57.4433594
109.537,57.4433594
109.556139,57.453125
109.576162,57.4472656
109.59659,57.4863281
109.616128,57.4492188
109.636429,57.4511719
109.656128,57.484375
109.676337,57.4746094
109.696162,57.4550781
109.716669,57.4453125
109.736223,57.5
109.756337,57.4746094
109.776162,57.4589844
109.796294,57.5117188
109.816698,57.4609375
109.836115,57.4550781
109.856138,57.4667969
109.876197,57.4921875
109.896302,57.4316406
109.916694,57.4511719
109.936747,57.4863281
109.956307,57.4492188
109.976208,57.4765625
109.996721,57.4960938
110.016131,57.4570312
110.036322,57.4433594
110.056131,57.4492188
110.076496,57.4511719
110.096168,57.4628906
110.116133,57.4414062
110.13618,57.4746094
110.156343,57.4511719
110.176656,57.46875
110.19684,57.4160156
110.216131,57.5214844
110.236151,57.4492188
110.256561,57.4003906
110.276173,57.4316406
110.296134,57.4296875
110.316337,57.4628906
110.336323,57.4785156
110.356173,57.4921875
110.376302,57.4355469
110.396727,57.4472656
110.416634,57.4804688
110.436325,57.4101562
110.456165,57.421875
110.476203,57.4902344
110.496134,57.4570312
110.516307,57.4179688
110.536781,57.421875
110.556392,57.4765625
110.576134,57.4765625
110.596203,57.4296875
110.61618,57.4238281
110.63648,57.4511719
110.656662,57.4023438
110.676136,57.4140625
110.696171,57.46875
110.716346,57.3691406
110.737003,57.3867188
110.756106,57.40625
110.776165,57.3886719
110.796377,57.3789062
110.816189,57.3652344
110.836831,57.3652344
110.856122,57.3769531
110.876346,57.3496094
110.896138,57.3398438
110.916657,57.375
110.936232,57.4023438
110.956358,57.3613281
110.976168,57.3945312
110.996349,57.3554688
111.016662,57.3300781
111.036136,57.375
111.056138,57.3457031
111.076206,57.4160156
111.096308,57.3671875
111.116703,57.3535156
111.136753,57.3925781
111.156986,57.3730469
111.176561,57.3339844
111.196663,57.3730469
111.216887,57.3847656
111.236252,57.3769531
111.256138,57.34375
111.276337,57.3945312
111.296308,57.3535156
111.316194,57.4042969
111.336643,57.3730469
111.356663,57.359375
111.376631,57.3652344
111.396956,57.4101562
111.416141,57.4042969
111.436261,57.3496094
111.456528,57.4199219
111.476179,57.3828125
111.496171,57.3476562
111.516343,57.3671875
111.536357,57.4179688
111.556209,57.40625
111.576311,57.3886719
111.596703,57.3808594
111.616634,57.3964844
111.636334,57.3847656
111.656156,57.3808594
111.676212,57.3828125
111.696144,57.4238281
111.716349,57.375
111.736787,57.3828125
111.756313,57.3652344
111.776211,57.4160156
111.796733,57.4042969
111.816881,57.453125
111.836173,57.4179688
111.856314,57.4101562
111.876346,57.3789062
111.896284,57.3828125
111.916176,57.3730469
111.936247,57.4335938
111.956352,57.40625
111.976665,57.4316406
111.99691,57.4160156
112.016119,57.4121094
112.036407,57.3984375
112.056174,57.4199219
112.076352,57.4101562
112.096668,57.3886719
112.116825,57.3925781
112.136147,57.3359375
112.156322,57.4042969
112.176177,57.390625
112.196352,57.4257812
112.216665,57.3847656
112.236145,57.4316406
112.256174,57.4199219
112.276182,57.4101562
112.296317,57.3808594
112.316736,57.4042969
112.336732,57.4316406
112.35631,57.4179688
112.376387,57.4453125
112.396709,57.3886719
112.416147,57.3652344
112.436374,57.3964844
112.456147,57.3828125
112.476538,57.4003906
112.496147,57.40625
112.516179,57.4179688
112.536165,57.4121094
112.556358,57.4101562
112.576671,57.4003906
112.596154,57.4238281
112.616247,57.4199219
112.63627,57.46875
112.656317,57.4042969
112.676185,57.3789062
112.696317,57.4277344
112.71641,57.4472656
112.736308,57.4238281
112.756179,57.4101562
112.77632,57.4394531
112.796188,57.4355469
112.816177,57.4492188
112.836419,57.3984375
112.856671,57.4101562
112.876709,57.4628906
112.896134,57.4257812
112.91616,57.359375
112.936272,57.3730469
112.956575,57.3847656
112.97615,57.4121094
112.996218,57.4121094
113.01632,57.390625
113.03617,57.3945312
113.05632,57.4375
113.076465,57.4140625
113.096323,57.3867188
113.116675,57.4355469
113.136994,57.4238281
113.156188,57.4707031
113.17615,57.4414062
113.196352,57.3847656
113.21632,57.421875
113.236767,57.390625
113.256153,57.4160156
113.276362,57.3964844
113.296674,57.4414062
113.316834,57.4414062
113.336153,57.4511719
113.356362,57.4121094
113.376153,57.4335938
113.396221,57.4277344
113.41615,57.3925781
113.436596,57.4042969
113.456677,57.4511719
113.476688,57.4238281
113.496902,57.4414062
113.516154,57.4003906
113.536259,57.3886719
113.556685,57.4023438
113.576607,57.4277344
113.596685,57.3945312
113.616893,57.4199219
113.636246,57.4160156
113.656183,57.421875
113.676426,57.3867188
113.69668,57.4179688
113.716154,57.3984375
113.736506,57.4023438
113.756298,57.3789062
113.777064,57.4199219
113.796962,57.3339844
113.816134,57.3964844
113.83641,57.3984375
113.856326,57.3984375
113.876179,57.4238281
113.896326,57.3886719
113.916282,57.3886719
113.936348,57.390625
113.956154,57.3964844
113.976326,57.3535156
113.996194,57.3378906
114.016186,57.3828125
114.036429,57.3535156
114.056677,57.3710938
114.076718,57.3828125
114.096156,57.3359375
114.116157,57.3300781
114.136333,57.3789062
114.156563,57.3710938
114.176186,57.3710938
114.196157,57.3769531
114.216186,57.3242188
114.236459,57.3574219
114.25668,57.3671875
114.276837,57.3417969
114.296159,57.3320312
114.316365,57.3574219
114.336159,57.3554688
114.356188,57.3691406
114.376156,57.3769531
114.396398,57.3574219
114.416259,57.390625
114.436813,57.3554688
114.456159,57.3710938
114.476368,57.3320312
114.496832,57.3671875
114.516916,57.3476562
114.536159,57.3691406
114.556368,57.3535156
114.576159,57.3808594
114.596227,57.3789062
114.616189,57.359375
114.636563,57.4042969
114.656683,57.3320312
114.676724,57.359375
114.696872,57.421875
114.71616,57.3886719
114.736266,57.34375
114.756587,57.3632812
114.776159,57.3769531
114.796227,57.3378906
114.816159,57.3886719
114.836493,57.3671875
114.856162,57.3867188
114.876517,57.3378906
114.896147,57.3652344
114.916371,57.3945312
114.937052,57.3847656
114.956112,57.3515625
114.976192,57.2949219
114.996365,57.3613281
115.016232,57.3515625
115.036267,57.4101562
115.056549,57.3496094
115.0762,57.3867188
115.096192,57.3261719
115.116365,57.3808594
115.136406,57.3769531
115.156203,57.4023438
115.176333,57.3671875
115.196377,57.40625
115.21618,57.3808594
115.236432,57.4296875
115.256686,57.3847656
115.276724,57.421875
115.296162,57.3554688
115.316194,57.375
115.336256,57.3730469
115.356618,57.4042969
115.376165,57.4355469
115.396203,57.3867188
115.416336,57.3789062
115.436234,57.390625
115.456336,57.4023438
115.476337,57.3730469
115.496336,57.4023438
115.516688,57.3671875
115.537012,57.3691406
115.556243,57.390625
115.576205,57.34375
115.596618,57.3964844
115.616165,57.3828125
115.636465,57.3574219
115.656165,57.3496094
115.676383,57.3847656
115.696195,57.4257812
115.7167,57.3652344
115.736259,57.3359375
115.756374,57.3007812
115.776165,57.3613281
115.796377,57.359375
115.81672,57.3476562
115.836136,57.3496094
115.856198,57.3847656
115.876237,57.390625
115.896439,57.3886719
115.91673,57.3203125
115.936784,57.3652344
115.956313,57.3730469
115.976238,57.3046875
115.996761,57.3007812
116.016168,57.3691406
116.036358,57.3359375
116.056168,57.3710938
116.076541,57.3359375
116.096168,57.3339844
116.1162,57.328125
116.136217,57.359375
116.156377,57.3457031
116.176692,57.3398438
116.196886,57.375
116.216168,57.3125
116.236188,57.3847656
116.256659,57.3535156
116.276206,57.328125
116.296177,57.3613281
116.316362,57.3496094
116.33636,57.3222656
116.356209,57.2988281
116.376342,57.3164062
116.396764,57.3554688
116.416665,57.359375
116.436358,57.3730469
116.456198,57.3691406
116.476209,57.359375
116.496198,57.359375
116.516343,57.3339844
116.536787,57.3496094
116.556471,57.328125
116.576171,57.3867188
116.59624,57.3691406
116.61632,57.3320312
116.636739,57.3515625
116.656756,57.34375
116.67617,57.3222656
116.696202,57.3417969
116.71638,57.359375
116.737043,57.3457031
116.756145,57.328125
116.776202,57.359375
116.796413,57.3789062
116.816244,57.359375
116.836855,57.3671875
116.856144,57.328125
116.876383,57.3535156
116.896202,57.3242188
116.916703,57.3574219
116.936299,57.3398438
116.956621,57.3378906
116.976202,57.3828125
116.996401,57.3671875
117.016695,57.3652344
117.036176,57.3339844
117.056174,57.3613281
117.076243,57.3417969
117.096345,57.3476562
117.116742,57.3847656
117.136787,57.359375
117.157023,57.3496094
117.176601,57.3457031
117.196697,57.3886719
117.216915,57.3515625
117.236288,57.3671875
117.256174,57.3574219
117.276377,57.3320312
117.296345,57.3925781
117.316243,57.3339844
117.33668,57.359375
117.356672,57.359375
117.376698,57.3945312
117.39698,57.3515625
117.416174,57.3261719
117.436298,57.3183594
117.456573,57.28125
117.476215,57.3046875
117.496177,57.28125
117.51638,57.3203125
117.536424,57.2773438
117.556246,57.3144531
117.57632,57.2949219
117.59677,57.2773438
117.616671,57.265625
117.63638,57.2792969
117.656177,57.3027344
117.676325,57.2851562
117.696177,57.2832031
117.716389,57.2871094
117.736823,57.3027344
117.75634,57.2578125
117.776247,57.2949219
117.796773,57.2714844
117.81693,57.2851562
117.836221,57.3164062
117.856348,57.2226562
117.876383,57.2636719
117.89632,57.2148438
117.916209,57.2851562
117.936284,57.234375
117.956389,57.2460938
117.976704,57.234375
117.996959,57.2753906
118.016128,57.265625
118.036517,57.2773438
118.056211,57.2714844
118.076389,57.2773438
118.096704,57.28125
118.116849,57.2949219
118.136144,57.3007812
118.156389,57.3242188
118.176211,57.3457031
118.196389,57.2832031
118.216704,57.2519531
118.236182,57.359375
118.256211,57.2597656
118.276227,57.328125
118.296351,57.2617188
118.316742,57.2949219
118.336796,57.3203125
118.356352,57.3320312
118.376424,57.3632812
118.396931,57.3066406
118.416183,57.2890625
118.43641,57.28125
118.456183,57.3320312
118.476566,57.2792969
118.496183,57.2871094
118.516185,57.3476562
118.536229,57.3046875
118.556392,57.2695312
118.576704,57.2871094
118.596182,57.2929688
118.616281,57.3125
118.636307,57.3339844
118.656323,57.3300781
118.676252,57.3398438
118.696354,57.3046875
118.716279,57.3203125
118.736515,57.2988281
118.756234,57.2871094
118.776354,57.2871094
118.796224,57.2421875
118.816214,57.2675781
118.836444,57.2851562
118.856707,57.2480469
118.876746,57.2851562
118.896147,57.2402344
118.916215,57.2558594
118.936308,57.2578125
118.956611,57.2636719
118.976171,57.2675781
118.996255,57.2675781
119.016357,57.2304688
119.036203,57.25
119.056354,57.2792969
119.076389,57.2636719
119.096436,57.3203125
119.116733,57.2832031
119.13703,57.2382812
119.156194,57.2519531
119.176217,57.265625
119.19638,57.2675781
119.216357,57.2441406
119.236803,57.2949219
119.256186,57.2734375
119.276395,57.2851562
119.296707,57.2890625
119.316867,57.2441406
119.336189,57.3105469
119.356398,57.2597656
119.376186,57.2675781
119.396258,57.2695312
119.416189,57.2773438
119.436867,57.2636719
119.456683,57.2695312
119.476755,57.2851562
119.496939,57.2460938
119.516188,57.2558594
119.536293,57.2675781
119.556706,57.2753906
119.576613,57.2636719
119.596749,57.2539062
119.616939,57.2617188
119.636282,57.2773438
119.65622,57.2207031
119.676462,57.2480469
119.696714,57.28125
119.716191,57.2460938
119.736528,57.2832031
119.756331,57.2402344
119.776714,57.2460938
119.797389,57.2949219
119.816177,57.2832031
119.836313,57.2910156
119.85636,57.2539062
119.87623,57.2753906
119.89636,57.3007812
119.916319,57.2558594
119.936354,57.3105469
119.956221,57.2773438
119.976366,57.2988281
119.996215,57.2949219
120.01622,57.2929688
120.036462,57.2636719
120.056714,57.2734375
120.076755,57.2675781
120.096192,57.3085938
120.116194,57.328125
120.136314,57.2578125
120.156608,57.2890625
120.176202,57.2949219
120.196224,57.3027344
120.216223,57.3125
120.236493,57.3144531
120.256714,57.3203125
120.276861,57.2753906
120.296192,57.3066406
120.316401,57.296875
120.336195,57.3300781
120.356224,57.2988281
120.376195,57.2929688
120.396435,57.2597656
120.416299,57.3105469
120.436846,57.2773438
120.456192,57.3046875
120.476401,57.3066406
120.496802,57.328125
120.516874,57.2832031
120.536195,57.3398438
120.556404,57.2949219
120.576202,57.2988281
120.596264,57.2871094
120.616226,57.2792969
120.636584,57.2773438
120.656717,57.3203125
120.676724,57.2753906
120.696948,57.3046875
120.716197,57.3125
120.736299,57.2988281
120.756621,57.3300781
120.776195,57.3417969
120.796267,57.2792969
120.816195,57.3378906
120.836459,57.2792969
120.856305,57.2890625
120.876563,57.296875
120.896214,57.2988281
120.916407,57.3164062
120.937067,57.3535156
120.956166,57.2597656
120.976226,57.3085938
120.996389,57.3203125
121.016253,57.2773438
121.036304,57.3535156
121.056595,57.2519531
121.076237,57.3203125
121.096229,57.2890625
121.116401,57.3378906
121.136439,57.2890625
121.156237,57.3398438
121.176369,57.3125
121.196237,57.3222656
121.216272,57.328125
121.236471,57.3300781
121.256723,57.3476562
121.276761,57.296875
121.296202,57.3066406
121.31623,57.34375
121.336293,57.3222656
121.356642,57.3378906
121.376198,57.3378906
121.396237,57.3554688
121.416369,57.3085938
121.43627,57.3261719
121.456369,57.3144531
121.476371,57.3398438
121.496372,57.3242188
121.516724,57.2890625
121.537037,57.2988281
121.556264,57.3164062
121.57622,57.3164062
121.596691,57.3027344
121.616202,57.2714844
121.636499,57.2617188
121.656202,57.2695312
121.67641,57.296875
121.696232,57.2695312
121.716724,57.2285156
121.736293,57.2617188
121.75641,57.2070312
121.776202,57.2089844
121.796413,57.2363281
121.816726,57.2910156
121.836203,57.2265625
121.856232,57.265625
121.87627,57.2695312
121.896372,57.2285156
121.916794,57.2421875
121.936832,57.2949219
121.956377,57.2363281
121.976275,57.2363281
121.996794,57.234375
122.016205,57.2382812
122.036395,57.2792969
122.056189,57.2480469
122.076557,57.2324219
122.096202,57.2402344
122.116234,57.2675781
122.13625,57.2539062
122.156413,57.2402344
122.176729,57.2539062
122.196925,57.2167969
122.216177,57.2519531
122.236252,57.2636719
122.256631,57.2304688
122.276279,57.2363281
122.296208,57.2753906
122.316407,57.2265625
122.336394,57.2246094
122.356243,57.2773438
122.376375,57.234375
122.396767,57.2871094
122.416729,57.265625
122.436392,57.2265625
122.456235,57.2207031
122.476246,57.2558594
122.496235,57.2597656
122.516377,57.2519531
122.536826,57.2617188
122.556505,57.2324219
122.576205,57.2421875
122.596273,57.2480469
122.616223,57.2597656
122.6367,57.2265625
122.656857,57.2363281
122.676179,57.2636719
122.696238,57.2871094
122.716416,57.2539062
122.737082,57.265625
122.756179,57.2949219
122.776238,57.2636719
122.796438,57.2617188
122.816278,57.2871094
122.836889,57.2460938
122.856171,57.2460938
122.876416,57.2851562
122.896238,57.2734375
122.916749,57.2675781
122.936308,57.2480469
122.956416,57.296875
122.976241,57.2695312
122.996389,57.296875
123.016762,57.28125
123.036209,57.2851562
123.056195,57.2734375
123.076276,57.2851562
123.096378,57.2753906
123.116773,57.2851562
123.136826,57.2382812
123.157047,57.2675781
123.176634,57.2558594
123.196736,57.2988281
123.21696,57.2558594
123.236325,57.2519531
123.256211,57.2695312
123.276413,57.2480469
123.296381,57.2011719
123.31627,57.2070312
123.336756,57.2363281
123.356706,57.2382812
123.376735,57.2460938
123.397029,57.2539062
123.416211,57.2675781
123.436304,57.2558594
123.45664,57.2539062
123.476249,57.2421875
123.496211,57.2460938
123.516404,57.2128906
123.536458,57.265625
123.556252,57.2441406
123.576381,57.2695312
123.596803,57.234375
123.61671,57.2851562
123.636386,57.2265625
123.656244,57.2832031
123.676298,57.2460938
123.696217,57.2441406
123.716422,57.2421875
123.736857,57.2871094
123.756386,57.2695312
123.776284,57.2382812
123.796806,57.2539062
123.816933,57.2636719
123.836288,57.2558594
123.856384,57.265625
123.876407,57.2597656
123.896363,57.2597656
123.916246,57.2148438
123.936317,57.2285156
123.956395,57.2753906
123.976768,57.2636719
123.996995,57.2597656
124.016177,57.2617188
124.036535,57.2675781
124.056247,57.28125
124.076447,57.2734375
124.096738,57.234375
124.116898,57.2382812
124.136165,57.2675781
124.156422,57.2382812
124.176244,57.2597656
124.196426,57.21875
124.216738,57.25
124.236215,57.2597656
124.256217,57.2636719
124.276285,57.2363281
124.296387,57.2910156
124.316779,57.2304688
124.336832,57.2636719
124.356389,57.2246094
124.376317,57.2324219
124.396822,57.2226562
124.41622,57.2441406
124.436444,57.2460938
124.456217,57.2636719
124.476611,57.2851562
124.496217,57.2363281
124.516218,57.2167969
124.536266,57.2050781
124.556429,57.2539062
124.576741,57.2265625
124.596218,57.2285156
124.61632,57.1816406
124.636343,57.2226562
124.65636,57.2265625
124.676285,57.1796875
124.69639,57.2070312
124.716316,57.1621094
124.736427,57.1914062
124.756249,57.2050781
124.77639,57.1855469
124.796258,57.1933594
124.81625,57.2207031
124.836493,57.1972656
124.856741,57.2167969
124.876782,57.140625
124.896189,57.1894531
124.916252,57.1621094
124.936342,57.1757812
124.956636,57.203125
124.97622,57.1953125
124.996288,57.1972656
125.016394,57.1933594
125.03624,57.1757812
125.056394,57.171875
125.076426,57.1699219
125.096412,57.1503906
125.116749,57.203125
125.137451,57.1503906
125.156215,57.1992188
125.17625,57.1796875
125.196426,57.1269531
125.216394,57.1972656
125.23684,57.2089844
125.256223,57.2167969
125.276432,57.1816406
125.296747,57.1992188
125.316895,57.21875
125.336223,57.1679688
125.356404,57.1972656
125.376253,57.2441406
125.396291,57.203125
125.416229,57.234375
125.436648,57.1992188
125.456753,57.1992188
125.476788,57.171875
125.496966,57.2109375
125.51623,57.2226562
125.53633,57.2246094
125.556758,57.1582031
125.57665,57.21875
125.596785,57.2050781
125.616976,57.1699219
125.636319,57.1523438
125.656256,57.2070312
125.676486,57.1308594
125.69675,57.1425781
125.716227,57.171875
125.736576,57.1992188
125.756368,57.2324219
125.77675,57.1269531
125.797294,57.171875
125.816256,57.140625
125.836349,57.1875
125.856397,57.1347656
125.876264,57.1992188
125.8964,57.109375
125.916352,57.1875
125.93639,57.1992188
125.956258,57.1367188
125.9764,57.1425781
125.996267,57.1542969
126.016256,57.1855469
126.03649,57.1425781
126.056759,57.1582031
126.076788,57.1621094
126.096226,57.1152344
126.116218,57.171875
126.136351,57.1386719
126.156596,57.1660156
126.176409,57.1582031
126.196276,57.1777344
126.216259,57.1757812
126.236532,57.1933594
126.256753,57.1386719
126.276913,57.1875
126.296198,57.1660156
126.316438,57.1875
126.336259,57.1875
126.356258,57.1894531
126.376229,57.1679688
126.396459,57.1582031
126.41633,57.1796875
126.436886,57.171875
126.456229,57.1621094
126.476441,57.1835938
